,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,totalprod,avg_temp,anomaly,median aqi,varroa,spores,cbpv,dwv,iapv,kbv,sbpv,abpv,dwv-b,lsv2,mkv,urban_rate,year,code,state
240,18574.2,6267.3,11798.4,0.0,0.0,610000.0,53.6,-0.5,32.266666666666666,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2008,KS,Kansas
241,0.0,46.9,0.0,0.0,0.0,663000.0,55.9,1.8,34.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2001,KS,Kansas
242,0.0,22.6,0.0,0.0,0.0,871000.0,56.0,1.9,36.9,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.1,1999,KS,Kansas
243,20029.0,1155.9,6636.6,0.0,235.3,560000.0,55.1,1.0,33.714285714285715,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2007,KS,Kansas
244,12961.0,3964.6,9406.4,0.0,0.0,770000.0,56.9,2.8,34.125,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2006,KS,Kansas
245,7479.3,10636.1,3575.9,20.2,0.0,1120000.0,55.1,1.0,31.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2004,KS,Kansas
246,0.0,28.7,0.0,0.0,0.0,1020000.0,55.5,1.4,35.81818181818182,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2000,KS,Kansas
247,0.0,20.1,0.0,0.0,0.0,736000.0,56.3,2.2,29.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.1,1998,KS,Kansas
248,10489.0,3142.6,5469.7,0.0,0.0,800000.0,55.9,1.8,34.375,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2005,KS,Kansas
249,0.0,23.7,81.7,16.2,0.0,912000.0,55.0,0.9,35.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2003,KS,Kansas
250,0.0,10.2,98.1,0.0,0.0,884000.0,55.2,1.1,33.46666666666667,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2002,KS,Kansas
251,71506.6,29835.0,29067.0,0.0,0.0,276000.0,53.7,-0.4,32.38461538461539,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2013,KS,Kansas
252,48739.6,37132.2,29558.4,0.0,0.0,330000.0,58.2,4.1,34.76923076923077,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2012,KS,Kansas
253,29542.7,19711.5,24384.9,0.0,0.0,308000.0,55.2,1.1,35.357142857142854,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2011,KS,Kansas
254,0.0,2221.5,2408.3,0.0,0.0,336000.0,57.2,3.1,31.90909090909091,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2016,KS,Kansas
255,67757.5,46814.4,31315.3,0.3,0.0,525000.0,53.7,-0.4,32.333333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2014,KS,Kansas
256,17191.71052631579,10234.32105263158,10545.210526315792,1.942105263157895,12.38421052631579,553000.0,56.5,2.4,32.63636363636363,2.6933333333333334,0.03541666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2017,KS,Kansas
257,0.0,2238.9,2230.0,0.2,0.0,288000.0,56.3,2.2,32.18181818181818,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2015,KS,Kansas
258,15132.8,22264.7,17974.1,0.0,0.0,468000.0,55.3,1.2,33.357142857142854,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.2,2010,KS,Kansas
259,24430.8,8915.2,26354.2,0.0,0.0,567000.0,53.6,-0.5,30.4,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.4,2009,KS,Kansas
260,32857.7,14255.7,4577.4,27.2,0.0,123000.0,55.0,-0.5,38.48275862068966,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.4,2013,KY,Kentucky
261,0.0,4566.6,0.0,0.0,0.0,150000.0,57.3,1.8,48.6578947368421,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.8,1999,KY,Kentucky
262,0.0,3317.9,0.0,0.0,0.0,150000.0,58.2,2.7,40.513513513513516,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.8,1998,KY,Kentucky
263,7982.0,16392.4,11304.4,32.7,0.0,156000.0,56.9,1.4,42.233333333333334,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.4,2011,KY,Kentucky
264,5241.4,5605.5,2053.5,36.4,0.0,156000.0,55.4,-0.1,42.90625,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2008,KY,Kentucky
265,0.0,3284.7,0.0,0.0,0.0,192000.0,55.7,0.2,43.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2000,KY,Kentucky
266,9675.1,2649.4,1569.6,30.7,0.0,244000.0,57.7,2.2,48.03030303030303,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2007,KY,Kentucky
267,0.0,2705.4,0.0,0.0,0.0,312000.0,56.6,1.1,43.270270270270274,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2001,KY,Kentucky
268,8067.6,5332.7,3797.5,42.7,0.0,175000.0,55.4,-0.1,38.5625,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2009,KY,Kentucky
269,7161.031578947369,7497.684210526316,2411.1842105263154,25.71578947368421,0.15789473684210525,190000.0,57.8,2.3,39.5,3.4995833333333333,0.05416666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,2017,KY,Kentucky
270,8.4,4470.0,339.8,27.3,0.0,230000.0,57.9,2.4,39.785714285714285,3.3783333333333334,0.027083333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,2016,KY,Kentucky
271,2.5,3918.7,582.5,58.5,0.0,230000.0,56.6,1.1,39.32142857142857,4.505833333333333,0.0375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,58.4,2015,KY,Kentucky
272,36534.5,30765.2,8474.1,45.4,0.0,235000.0,54.3,-1.2,38.96551724137931,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.4,2014,KY,Kentucky
273,0.0,2013.9,312.9,3.6,0.0,240000.0,55.2,-0.3,42.166666666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2003,KY,Kentucky
274,1915.3,1821.1,428.5,28.4,0.0,250000.0,56.8,1.3,44.970588235294116,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2005,KY,Kentucky
275,19734.3,13952.5,6714.5,18.6,0.0,255000.0,58.4,2.9,42.44827586206897,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.4,2012,KY,Kentucky
276,0.0,2862.4,137.7,0.0,0.0,270000.0,56.8,1.3,41.86842105263158,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2002,KY,Kentucky
277,1655.6,3462.8,348.6,54.6,1.9,280000.0,56.4,0.9,40.69444444444444,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2004,KY,Kentucky
278,3652.4,4672.3,1422.8,60.9,1.1,280000.0,56.8,1.3,41.63636363636363,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.8,2006,KY,Kentucky
279,8732.8,16406.8,3748.7,21.6,0.0,335000.0,56.0,0.5,43.84375,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.4,2010,KY,Kentucky
280,730.1,3945.3,9864.2,759.7,0.0,2581000.0,67.4,1.0,41.608695652173914,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2007,LA,Louisiana
281,1909.5,4995.6,13520.1,356.3,0.0,2700000.0,67.8,1.4,44.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2006,LA,Louisiana
282,0.0,1251.1,1297.8,25.5,0.0,3060000.0,66.4,0.0,40.48148148148148,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2003,LA,Louisiana
283,0.0,1309.1,221.2,75.5,0.0,4340000.0,66.6,0.2,37.666666666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2002,LA,Louisiana
284,560.3,3257.3,5588.3,91.5,0.0,3395000.0,67.5,1.1,45.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2005,LA,Louisiana
285,136.6,5336.1,7054.0,490.4,0.0,3430000.0,67.1,0.7,38.407407407407405,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2004,LA,Louisiana
286,4850.7,20744.8,19026.7,2129.5,0.0,2772000.0,67.7,1.3,42.27272727272727,5.847619047619047,0.09523809523809523,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2011,LA,Louisiana
287,3808.5,18262.6,6468.3,107.2,0.0,2880000.0,66.5,0.1,42.17391304347826,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2010,LA,Louisiana
288,4220.8,4983.4,14607.0,384.2,0.0,3811000.0,66.8,0.4,38.608695652173914,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2009,LA,Louisiana
289,1058.4,10848.2,14375.5,451.6,0.0,3080000.0,66.6,0.2,39.391304347826086,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2008,LA,Louisiana
290,0.0,433.8,0.0,0.0,0.0,4551000.0,68.6,2.2,37.333333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.1,1998,LA,Louisiana
291,6514.1,18133.3,20919.4,0.1,0.0,3526000.0,68.7,2.3,41.27272727272727,4.566666666666666,0.24333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2012,LA,Louisiana
292,1748.1052631578948,8118.347368421053,8672.25263157895,331.64210526315793,0.0,3483000.0,68.7,2.3,36.40909090909091,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2017,LA,Louisiana
293,0.0,2964.7,0.0,0.0,0.0,4042000.0,67.2,0.8,44.61538461538461,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2000,LA,Louisiana
294,0.0,7778.9,4740.4,593.0,0.0,4356000.0,68.1,1.7,36.68181818181818,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2015,LA,Louisiana
295,0.0,2804.1,460.1,0.0,0.0,4770000.0,66.7,0.3,41.333333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.6,2001,LA,Louisiana
296,0.0,628.4,0.0,0.0,0.0,5472000.0,67.8,1.4,43.875,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.1,1999,LA,Louisiana
297,4006.1,20872.0,24656.1,543.1,0.0,4032000.0,65.1,-1.3,38.18181818181818,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2014,LA,Louisiana
298,0.0,10335.2,5216.2,282.6,0.0,4300000.0,68.7,2.3,37.18181818181818,4.1525,0.22291666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2,2016,LA,Louisiana
299,5418.9,15364.7,16757.5,11.0,0.0,4900000.0,66.2,-0.2,38.63636363636363,3.841666666666667,0.1625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.2,2013,LA,Louisiana
300,0.0,213.7,53.0,1.3,0.0,84000.0,53.9,0.1,44.07692307692308,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.1,2003,MD,Maryland
301,0.0,541.2,21.3,0.0,0.0,138000.0,56.3,2.5,48.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.1,2002,MD,Maryland
302,0.0,339.5,0.0,0.0,0.0,184000.0,55.3,1.5,45.4,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.1,2001,MD,Maryland
303,0.0,313.0,0.0,0.0,0.0,276000.0,55.7,1.9,44.93333333333333,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,1999,MD,Maryland
304,0.0,318.2,0.0,0.0,0.0,276000.0,54.1,0.3,42.2,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.1,2000,MD,Maryland
305,0.0,474.7,0.0,0.0,0.0,308000.0,57.0,3.2,43.5625,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81.3,1998,MD,Maryland
306,0.0,2915.3,0.0,0.0,0.0,260000.0,43.5,3.4,32.642857142857146,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.6,1998,ME,Maine
307,12.8,1774.8,320.9,0.0,0.0,470000.0,41.2,1.1,33.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2015,ME,Maine
308,0.0,3353.3,0.0,0.0,0.0,220000.0,42.7,2.6,30.53846153846154,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2001,ME,Maine
309,0.0,4299.4,0.0,0.0,0.0,231000.0,40.9,0.8,29.428571428571427,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2000,ME,Maine
310,0.0,2595.2,347.8,142.7,0.0,253000.0,44.0,3.9,33.63636363636363,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2006,ME,Maine
311,0.0,4659.4,301.6,0.0,0.0,451000.0,41.7,1.6,29.692307692307693,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2002,ME,Maine
312,58.32631578947369,3179.3105263157895,639.9842105263157,225.83157894736843,0.0,396000.0,42.4,2.3,33.81818181818182,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2017,ME,Maine
313,85.8,1834.7,600.0,0.0,0.0,408000.0,43.3,3.2,32.09090909090909,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2016,ME,Maine
314,0.0,4802.6,0.0,0.0,0.0,308000.0,43.8,3.7,31.928571428571427,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.6,1999,ME,Maine
315,372.6,3005.5,1208.6,559.6,0.0,120000.0,42.8,2.7,33.083333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2011,ME,Maine
316,197.3,1910.0,1667.6,0.0,0.0,136000.0,43.9,3.8,34.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2012,ME,Maine
317,140.3,2738.7,1302.1,395.4,0.0,205000.0,44.6,4.5,34.083333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2010,ME,Maine
318,186.3,3936.2,885.6,10.3,0.0,300000.0,40.9,0.8,32.45454545454545,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2009,ME,Maine
319,0.0,5041.3,160.8,0.0,0.0,217000.0,40.4,0.3,31.53846153846154,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2004,ME,Maine
320,3.3,3620.6,204.8,2764.8,0.0,294000.0,41.6,1.5,33.72727272727273,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2008,ME,Maine
321,100.1,1808.0,1935.0,0.0,0.0,301000.0,42.0,1.9,34.72727272727273,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2013,ME,Maine
322,0.0,2748.5,358.2,0.0,0.0,208000.0,41.8,1.7,34.54545454545455,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2005,ME,Maine
323,0.0,4134.9,1127.9,0.0,0.0,264000.0,40.4,0.3,30.846153846153847,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2003,ME,Maine
324,9.7,3198.1,1715.3,228.3,0.0,376000.0,41.2,1.1,34.36363636363637,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.7,2014,ME,Maine
325,0.0,2030.4,23.5,189.7,0.0,234000.0,40.7,0.6,32.81818181818182,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.2,2007,ME,Maine
326,3321.5,5746.3,905.0,260.5,1723.5,4355000.0,44.6,1.0,37.206896551724135,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2004,MI,Michigan
327,6813.3,4993.1,2465.4,727.7,1792.1,4420000.0,46.0,2.4,41.354838709677416,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2005,MI,Michigan
328,0.0,3450.4,907.7,341.2,0.0,4810000.0,44.0,0.4,41.13793103448276,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2003,MI,Michigan
329,11210.6,12518.4,14872.2,649.4,1082.2,3960000.0,43.8,0.2,37.86206896551724,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2009,MI,Michigan
330,11898.8,16153.4,12375.6,814.7,1308.2,4118000.0,47.1,3.5,38.32142857142857,7.5451999999999995,0.0128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2010,MI,Michigan
331,17502.5,4558.1,8610.2,746.4,1114.6,5183000.0,44.0,0.4,40.310344827586206,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2008,MI,Michigan
332,8632.8,6425.4,5611.0,373.0,1250.8,3960000.0,47.0,3.4,38.16129032258065,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2006,MI,Michigan
333,14722.5,3854.9,8348.9,553.7,1853.0,4608000.0,46.1,2.5,40.833333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2007,MI,Michigan
334,0.0,5003.6,0.0,0.0,0.0,5400000.0,45.0,1.4,37.32258064516129,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2000,MI,Michigan
335,0.0,2973.7,762.0,0.0,0.0,5544000.0,45.7,2.1,40.63333333333333,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2002,MI,Michigan
336,36304.2,17017.8,11432.9,707.1,419.9,4161000.0,48.4,4.8,40.17857142857143,11.945833333333333,0.04583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2012,MI,Michigan
337,0.0,3453.0,0.0,0.0,0.0,6205000.0,46.4,2.8,39.44827586206897,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.5,1999,MI,Michigan
338,17898.8,16502.5,15941.1,1167.8,840.3,4736000.0,45.6,2.0,37.67857142857143,9.244,0.256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2011,MI,Michigan
339,0.0,4091.4,24.8,0.0,0.0,4560000.0,46.8,3.2,39.74193548387097,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.7,2001,MI,Michigan
340,0.0,5238.3,0.0,0.0,0.0,6800000.0,48.2,4.6,39.03846153846154,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.5,1998,MI,Michigan
341,44878.1,19755.4,14566.3,1127.3,863.8,4675000.0,44.1,0.5,37.892857142857146,6.149583333333333,0.4375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2013,MI,Michigan
342,11563.363157894735,8733.773684210528,6740.505263157895,596.6947368421052,705.8631578947369,3915000.0,46.3,2.7,36.57142857142857,7.548846153846155,0.6326923076923078,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,74.6,2017,MI,Michigan
343,509.1,8771.4,3079.9,1408.7,0.0,5340000.0,47.4,3.8,36.714285714285715,3.626818181818182,0.2159090909090909,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,74.6,2016,MI,Michigan
344,730.3,8303.2,8145.2,1665.4,56.0,5220000.0,45.1,1.5,38.357142857142854,5.226296296296296,0.13703703703703704,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2015,MI,Michigan
345,45281.4,17131.4,20021.4,794.3,1107.0,5733000.0,41.9,-1.7,38.464285714285715,6.125238095238095,0.08095238095238096,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.6,2014,MI,Michigan
346,0.0,3265.3,1609.1,0.0,0.0,8541000.0,42.0,1.9,30.625,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2002,MN,Minnesota
347,94614.2,42626.3,33626.1,223.2,0.0,6360000.0,42.0,1.9,33.95238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.3,2011,MN,Minnesota
348,17982.9,1101.0,7970.6,0.0,0.0,8880000.0,43.1,3.0,37.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2005,MN,Minnesota
349,0.0,375.7,1393.1,0.0,0.0,9960000.0,41.5,1.4,37.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2003,MN,Minnesota
350,49606.5,10683.0,28357.5,122.6,0.0,7930000.0,40.1,0.0,33.61904761904762,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2009,MN,Minnesota
351,352.0,9611.2,9092.0,0.0,0.0,8296000.0,43.5,3.4,31.428571428571427,5.1433333333333335,0.10833333333333334,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,73.3,2015,MN,Minnesota
352,42875.7,8183.8,21133.2,0.0,0.0,9516000.0,39.4,-0.7,34.95238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2008,MN,Minnesota
353,1673.0,3889.8,3943.2,557.1,0.0,7316000.0,44.6,4.5,28.6,3.11,0.23863636363636365,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,73.3,2016,MN,Minnesota
354,135044.1,29129.6,25763.3,227.9,0.0,8375000.0,45.2,5.1,33.38095238095238,3.18,0.762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.3,2012,MN,Minnesota
355,21232.4,3571.0,15293.6,13.3,0.0,10000000.0,44.4,4.3,34.904761904761905,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2006,MN,Minnesota
356,40490.62631578948,12779.621052631579,13845.457894736839,86.8,0.0,7812000.0,42.6,2.5,31.55,3.9400000000000004,0.04285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,73.3,2017,MN,Minnesota
357,45267.0,40330.4,23717.8,420.8,0.0,8448000.0,42.8,2.7,33.142857142857146,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.3,2010,MN,Minnesota
358,134266.6,34053.6,31282.7,25.7,0.0,7540000.0,39.3,-0.8,33.9,4.4425,0.6138888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.3,2013,MN,Minnesota
359,28186.4,5190.5,13464.7,0.0,0.0,8840000.0,42.4,2.3,35.61904761904762,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2007,MN,Minnesota
360,192952.2,32150.5,41110.0,58.6,0.0,7920000.0,38.6,-1.5,31.761904761904763,5.116666666666666,0.7111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,73.3,2014,MN,Minnesota
361,5268.9,3102.5,5202.2,0.0,0.0,10125000.0,41.3,1.2,35.22222222222222,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2004,MN,Minnesota
