year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,dwv-b_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,iapv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Days with AQI,Prev Good Days,Prev Moderate Days,Prev Unhealthy for Sensitive Groups Days,Prev Unhealthy Days,Prev Very Unhealthy Days,Prev Hazardous Days,Prev Max AQI,Prev 90th Percentile AQI,Prev Median AQI,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,5 Year Avg Days with AQI,5 Year Avg Good Days,5 Year Avg Moderate Days,5 Year Avg Unhealthy for Sensitive Groups Days,5 Year Avg Unhealthy Days,5 Year Avg Very Unhealthy Days,5 Year Avg Hazardous Days,5 Year Avg Max AQI,5 Year Avg 90th Percentile AQI,5 Year Avg Median AQI,5 Year Avg Days CO,5 Year Avg Days NO2,5 Year Avg Days Ozone,5 Year Avg Days PM2.5,5 Year Avg Days PM10,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Northeast,Region_South,Region_West
2005,65000.0,68,4420000.0,2519000.0,0.94,4155000.0,6813.3,4993.1,2465.4,727.7,1792.1,16791.6,3321.5,5746.3,905.0,260.5,1723.5,78.0,67.0,46.0,2.4,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,245.44827586206893,182.3793103448276,57.89655172413793,5.0,0.1379310344827586,0.0344827586206896,0.0,202.0,70.03448275862068,37.206896551724135,12.275862068965518,2.7586206896551726,154.06896551724137,75.13793103448276,1.206896551724138,231.921475713756,159.10639228772712,59.81345939933259,9.798917315535778,2.98165368928439,0.2210530218761587,0.0,212.0,80.49543937708566,39.2085354097145,10.8438042269188,4.177641824249166,139.37584723767145,76.06765294771968,1.4565294771968855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,65000.0,74,4810000.0,1732000.0,1.41,6782000.0,0.0,3450.4,907.7,341.2,0.0,4699.3,0.0,2973.7,762.0,0.0,0.0,75.0,77.0,44.0,0.4,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,236.96666666666667,153.76666666666668,62.5,13.866666666666667,6.466666666666667,0.3666666666666666,0.0,214.0,91.0,40.63333333333333,12.1,2.5,141.56666666666666,79.9,0.9,217.55516271640852,144.36793074926555,54.97154958500899,13.275044636490684,4.687223981061578,0.253413764581729,0.0,214.4,88.37156669804055,39.236917372579214,9.60534268845726,5.520612646530333,142.22412309974044,55.798687430478296,4.406396851202191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,66000.0,60,3960000.0,1505000.0,1.55,6138000.0,11210.6,12518.4,14872.2,649.4,1082.2,40332.8,17502.5,4558.1,8610.2,746.4,1114.6,90.0,73.0,43.8,0.2,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,235.41379310344828,168.51724137931035,63.58620689655172,3.1724137931034484,0.1379310344827586,0.0,0.0,187.0,68.24137931034483,40.310344827586206,0.0344827586206896,1.0689655172413792,155.55172413793105,78.41379310344827,0.3448275862068966,232.7803707823508,163.31737486095662,59.57074527252503,8.54265480163144,1.2968928439006304,0.0527030033370411,0.0,200.2,75.76377456433073,39.57334074898036,6.834111976269929,2.4205710048201707,152.58822395253986,69.92647385984426,1.0109899888765297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,71000.0,58,4118000.0,1524000.0,1.67,6877000.0,11898.8,16153.4,12375.6,814.7,1308.2,42550.7,11210.6,12518.4,14872.2,649.4,1082.2,77.0,60.0,47.1,3.5,7.545199999999999,0.0128,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.12,1.0,0.0,0.0,0.2420431045385591,6.551642308533218,74.6,228.1379310344828,179.6551724137931,45.93103448275862,2.413793103448276,0.1379310344827586,0.0,0.0,174.0,61.89655172413793,37.86206896551724,0.2068965517241379,0.8275862068965517,160.51724137931035,66.44827586206897,0.1379310344827586,229.31830181683355,162.7725472747497,57.17764182424917,8.025413422321096,1.2968928439006302,0.0458064516129032,0.0,194.6,74.1361883574342,39.70437523173897,4.420318872821654,2.0343641082684463,153.87787912495364,68.18854282536151,0.7971968854282536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,71000.0,73,5183000.0,2021000.0,1.44,7464000.0,17502.5,4558.1,8610.2,746.4,1114.6,32531.8,14722.5,3854.9,8348.9,553.7,1853.0,74.0,64.0,44.0,0.4,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,233.2333333333333,156.4,61.5,12.766666666666667,2.466666666666667,0.1,0.0,204.0,82.83333333333333,40.833333333333336,4.666666666666667,2.533333333333333,153.93333333333334,69.5,2.6,233.99416388579905,162.31047830923248,59.63281423804227,10.004723767148684,1.910685947348906,0.1354616240266963,0.0,206.6,78.68791249536523,39.73885799035966,9.441008527994068,2.7585020393029294,151.33305153874673,69.17474972191323,1.2868520578420468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,72000.0,55,3960000.0,2099000.0,1.15,4554000.0,8632.8,6425.4,5611.0,373.0,1250.8,22293.0,6813.3,4993.1,2465.4,727.7,1792.1,91.0,68.0,47.0,3.4,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,227.80645161290323,145.70967741935485,63.64516129032258,15.612903225806452,2.7096774193548385,0.1290322580645161,0.0,208.0,88.51612903225806,41.354838709677416,8.258064516129032,2.0,146.93548387096774,70.06451612903226,0.5483870967741935,234.89566926214312,158.07413422321096,61.53604004449388,11.734401186503522,3.342944011865035,0.2081497960697071,0.0,211.2,84.2825361512792,40.01498702261773,10.8438042269188,3.0550611790878754,143.67907304412307,76.23539488320355,1.0823359288097885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,72000.0,64,4608000.0,2350000.0,1.19,5484000.0,14722.5,3854.9,8348.9,553.7,1853.0,29333.0,8632.8,6425.4,5611.0,373.0,1250.8,74.0,55.0,46.1,2.5,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,222.0,163.5806451612903,51.2258064516129,6.161290322580645,1.032258064516129,0.0,0.0,200.0,69.19354838709677,38.16129032258065,8.935483870967742,3.741935483870968,152.4516129032258,56.516129032258064,0.3548387096774194,234.7408305524657,161.7838116425658,59.83281423804228,10.224723767148683,2.7106859473489058,0.1887949573600296,0.0,208.6,80.32124582869855,39.698857990359656,10.927675194660734,2.7518353726362625,148.85971820541337,71.25474972191323,0.9468520578420464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,72000.0,75,5400000.0,2970000.0,0.6,3240000.0,0.0,5003.6,0.0,0.0,0.0,5003.6,0.0,3453.0,0.0,0.0,0.0,105.0,85.0,45.0,1.4,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,211.1379310344828,135.86206896551724,52.27586206896552,15.517241379310343,7.103448275862069,0.3793103448275862,0.0,221.0,96.93103448275862,39.44827586206897,7.344827586206897,2.655172413793104,147.58620689655172,48.44827586206897,5.103448275862069,207.54973474801065,136.0848806366048,48.79177718832891,16.431697612732094,5.936339522546419,0.3050397877984084,0.0,216.5,96.13859416445624,39.24336870026525,9.576259946949602,6.11604774535809,158.79310344827582,24.224137931034456,8.840185676392572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,72000.0,77,5544000.0,1885000.0,1.4,7762000.0,0.0,2973.7,762.0,0.0,0.0,3735.7,0.0,4091.4,24.8,0.0,0.0,96.0,60.0,45.7,2.1,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,222.7741935483871,145.03225806451613,59.74193548387097,13.709677419354838,4.193548387096774,0.0967741935483871,0.0,213.0,89.0,39.74193548387097,8.516129032258064,5.258064516129032,126.5483870967742,81.41935483870968,1.032258064516129,212.702286728844,142.0182467699153,53.08943698126123,13.127139128946691,4.242363309660306,0.2251005390604945,0.0,214.5,87.7144583725507,38.88781338239069,8.981678360571575,6.275765808162916,142.38848720800888,49.77335928809787,5.282996064002738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,73000.0,57,4161000.0,1332000.0,2.03,8447000.0,36304.2,17017.8,11432.9,707.1,419.9,65881.9,17898.8,16502.5,15941.1,1167.8,840.3,71.0,64.0,48.4,4.8,11.945833333333333,0.0458333333333333,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.125,1.0,0.0,0.1666666666666666,0.0,0.2083333333333333,1.0,0.0,0.0,0.256,9.244,74.6,245.07142857142856,192.64285714285717,46.07142857142857,5.571428571428571,0.7857142857142857,0.0,0.0,197.0,64.92857142857143,37.67857142857143,0.0,1.5357142857142858,178.5,64.85714285714286,0.1785714285714285,236.53558292282432,176.3430541871921,53.95344827586207,5.492003284072249,0.7270771756978653,0.02,0.0,185.2,68.70139573070608,39.00114942528736,0.988752052545156,1.5145484400656817,165.52903119868637,67.82241379310344,0.6808374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,73000.0,85,6205000.0,3475000.0,0.66,4095000.0,0.0,3453.0,0.0,0.0,0.0,3453.0,0.0,5238.3,0.0,0.0,0.0,128.0,85.0,46.4,2.8,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,203.96153846153845,136.30769230769232,45.30769230769231,17.346153846153847,4.769230769230769,0.2307692307692307,0.0,212.0,95.34615384615384,39.03846153846154,11.807692307692308,9.576923076923077,170.0,0.0,12.576923076923077,203.96153846153845,136.30769230769232,45.30769230769231,17.34615384615384,4.769230769230769,0.2307692307692307,0.0,212.0,95.34615384615388,39.03846153846154,11.807692307692308,9.576923076923077,169.9999999999999,0.0,12.576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,74000.0,64,4736000.0,2084000.0,1.81,8572000.0,17898.8,16502.5,15941.1,1167.8,840.3,52350.5,11898.8,16153.4,12375.6,814.7,1308.2,91.0,58.0,45.6,2.0,9.244,0.256,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.92,0.12,0.0,0.0,0.12,1.0,0.0,0.0,0.0128,7.545199999999999,74.6,240.82142857142856,184.5,52.67857142857143,3.5357142857142856,0.1071428571428571,0.0,0.0,164.0,65.60714285714286,38.32142857142857,0.0357142857142857,1.6071428571428572,179.14285714285714,59.892857142857146,0.1428571428571428,231.9212972085386,170.53061179087877,54.984323851898935,5.609975634302663,0.7763859314582341,0.02,0.0,185.8,69.55439112241115,39.0976932040892,2.7758488267387045,1.955792679697018,160.3193537793315,66.15421102812647,0.7160908946448435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,76000.0,60,4560000.0,2827000.0,0.81,3694000.0,0.0,4091.4,24.8,0.0,0.0,4116.2,0.0,5003.6,0.0,0.0,0.0,115.0,75.0,46.8,3.2,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,212.93548387096772,150.8709677419355,55.03225806451613,5.935483870967742,0.9032258064516128,0.1935483870967742,0.0,212.0,69.58064516129032,37.32258064516129,8.258064516129032,7.612903225806452,125.41935483870968,69.2258064516129,2.419354838709677,209.34498445566297,141.01357633838168,50.87193748039132,12.932959698810642,4.258634950514817,0.2678759875645304,0.0,215.0,87.28594449673426,38.6031060152306,9.136861470009412,6.61499957217421,147.6685205784204,39.224694104560605,6.699908730498275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,80000.0,85,6800000.0,3672000.0,0.66,4488000.0,0.0,5238.3,0.0,0.0,0.0,5238.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,65.15,48.2,4.6,7.176476924233174,0.22734051874051875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12479534354534352,0.9350759657009657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17850936834630016,7.051826443569057,74.7,238.19427443641192,172.91504671879065,54.8253640861802,8.42590483009955,1.9143449772716208,0.11361382406988635,0.0,192.8421052631579,75.0905811203803,38.98202281394425,5.028661261264738,2.6770291434069904,157.96792384186273,70.65868257964155,1.861977610235909,231.36677563357352,164.5164988603107,54.59013985936004,9.689753502649408,2.4294111787554793,0.14097223249790425,0.0,198.68421052631578,78.51329873949012,39.12126468412839,6.114382543378211,3.4088053892324717,156.9622604899345,62.12562412705846,2.7557030839698715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,85000.0,55,4675000.0,982000.0,2.16,10098000.0,44878.1,19755.4,14566.3,1127.3,863.8,81190.9,36304.2,17017.8,11432.9,707.1,419.9,69.0,57.0,44.1,0.5,6.149583333333333,0.4375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.875,0.25,0.125,0.0,0.375,1.0,0.2916666666666667,0.0,0.0458333333333333,11.945833333333333,74.6,247.64285714285717,174.89285714285714,54.42857142857143,16.142857142857142,1.9642857142857144,0.2142857142857142,0.0,208.0,87.28571428571429,40.17857142857143,0.0,1.4642857142857142,182.57142857142856,61.60714285714285,2.0,239.41748768472908,180.04162561576354,52.53916256157635,6.167241379310343,0.6266009852216748,0.0428571428571428,0.0,186.0,69.59187192118227,38.87019704433497,0.0554187192118226,1.3007389162561576,171.25665024630538,66.24384236453201,0.5608374384236453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,87000.0,45,3915000.0,822000.0,2.41,9435000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,509.1,8771.4,3079.9,1408.7,0.0,78.0,60.0,46.3,2.7,7.548846153846155,0.6326923076923078,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1538461538461538,0.9615384615384616,0.5,0.1538461538461538,0.0,0.5769230769230769,0.9615384615384616,0.3846153846153846,0.0,0.2159090909090909,3.626818181818182,74.6,274.35714285714283,223.75,44.642857142857146,5.892857142857143,0.0714285714285714,0.0,0.0,159.0,60.96428571428572,36.71428571428572,0.0,0.75,176.21428571428572,96.35714285714286,1.0357142857142858,263.7,205.33571428571432,52.07857142857144,5.799999999999999,0.4428571428571428,0.0428571428571428,0.0,167.4,66.15,38.32142857142858,0.0071428571428571,0.8857142857142856,171.97857142857143,89.60714285714285,1.2214285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,89000.0,60,5340000.0,1709000.0,2.37,12656000.0,509.1,8771.4,3079.9,1408.7,0.0,13769.1,730.3,8303.2,8145.2,1665.4,56.0,74.0,58.0,47.4,3.8,3.626818181818182,0.2159090909090909,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1818181818181818,0.9545454545454546,0.4090909090909091,0.1363636363636363,0.0,0.5909090909090909,0.9545454545454546,0.6363636363636364,0.0,0.137037037037037,5.226296296296296,74.6,275.5357142857143,219.53571428571428,53.60714285714285,2.2857142857142856,0.1071428571428571,0.0,0.0,165.0,59.42857142857143,38.35714285714285,0.0,0.4642857142857143,162.92857142857142,111.0,1.1428571428571428,257.8428571428572,199.1142857142857,52.364285714285714,5.735714285714284,0.5857142857142856,0.0428571428571428,0.0,175.0,66.94285714285715,38.51428571428572,0.0071428571428571,1.0428571428571427,172.43571428571423,83.30714285714285,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,90000.0,58,5220000.0,1984000.0,2.44,12737000.0,730.3,8303.2,8145.2,1665.4,56.0,18900.1,45281.4,17131.4,20021.4,794.3,1107.0,86.0,63.0,45.1,1.5,5.226296296296296,0.137037037037037,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2222222222222222,1.0,0.4444444444444444,0.2962962962962963,0.0,0.4814814814814814,1.0,0.4814814814814814,0.0,0.0809523809523809,6.125238095238095,74.6,273.5,213.28571428571428,57.67857142857143,2.5,0.0357142857142857,0.0,0.0,151.0,61.71428571428572,38.46428571428572,0.0357142857142857,0.5,157.82142857142858,114.03571428571428,1.1071428571428572,250.9,192.10714285714283,52.17857142857143,5.985714285714283,0.5857142857142856,0.0428571428571428,0.0,174.8,68.17857142857143,38.50714285714285,0.0142857142857142,1.2714285714285716,175.6785714285714,73.08571428571427,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,91000.0,63,5733000.0,1835000.0,2.49,14275000.0,45281.4,17131.4,20021.4,794.3,1107.0,84335.5,44878.1,19755.4,14566.3,1127.3,863.8,69.0,55.0,41.9,-1.7,6.125238095238095,0.0809523809523809,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1904761904761904,0.8095238095238095,0.5238095238095238,0.3809523809523809,0.0,0.3809523809523809,1.0,0.3809523809523809,0.0,0.4375,6.149583333333333,74.6,247.4642857142857,195.2142857142857,50.035714285714285,2.1785714285714284,0.0357142857142857,0.0,0.0,154.0,61.35714285714285,37.892857142857146,0.0,1.25,180.3571428571429,65.03571428571429,0.8214285714285714,241.82758620689657,185.38103448275865,49.82906403940886,5.968472906403939,0.6061576354679803,0.0428571428571428,0.0,179.4,68.21502463054188,38.38669950738916,0.0485221674876847,1.336945812807882,176.21773399014776,63.56822660098521,0.6561576354679802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,117000.0,73,8541000.0,1110000.0,1.47,12555000.0,0.0,3265.3,1609.1,0.0,0.0,4874.4,0.0,4000.5,104.6,0.0,0.0,96.0,81.0,42.0,1.9,4.1554166666666665,0.41280447330447334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08255170755170753,0.8017364117364117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4725144036437896,4.1441926575698504,70.9,207.6315789473684,167.73684210526315,37.47368421052632,2.210526315789474,0.2105263157894736,0.0,0.0,192.0,58.10526315789474,30.894736842105264,43.8421052631579,18.05263157894737,66.94736842105263,66.78947368421052,12.0,180.59377990430625,154.24437799043062,24.429485645933013,1.817105263157893,0.1028110047846889,0.0,0.0,167.25,50.450119617224885,26.47206937799043,35.045753588516746,24.414832535885168,73.68779904306217,31.09688995215309,16.348504784688995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,120000.0,53,6360000.0,2099000.0,1.63,10367000.0,94614.2,42626.3,33626.1,223.2,0.0,171089.8,45267.0,40330.4,23717.8,420.8,0.0,91.0,66.0,42.0,1.9,4.1554166666666665,0.41280447330447334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08255170755170753,0.8017364117364117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4725144036437896,4.1441926575698504,73.3,284.5238095238095,227.42857142857144,55.19047619047619,1.9047619047619049,0.0,0.0,0.0,128.0,56.095238095238095,33.142857142857146,0.8571428571428571,10.857142857142858,109.04761904761904,160.52380952380952,3.238095238095238,284.9904761904762,221.7238095238095,61.20952380952381,1.9714285714285704,0.0857142857142857,0.0,0.0,145.8,57.96190476190476,34.44761904761905,0.9809523809523808,5.180952380952381,101.18095238095236,174.23809523809524,3.4095238095238094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,120000.0,74,8880000.0,1598000.0,0.9,7992000.0,17982.9,1101.0,7970.6,0.0,0.0,27054.5,5268.9,3102.5,5202.2,0.0,0.0,78.0,75.0,43.1,3.0,4.1554166666666665,0.41280447330447334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08255170755170753,0.8017364117364117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4725144036437896,4.1441926575698504,70.9,269.3333333333333,209.38888888888889,58.0,1.8333333333333333,0.1111111111111111,0.0,0.0,154.0,59.61111111111112,35.22222222222222,1.1666666666666667,7.833333333333333,112.5,142.94444444444446,4.888888888888889,225.6403309409889,175.9305754917597,47.25812068048911,2.319883040935671,0.1317517278043593,0.0,0.0,166.2,60.38127990430623,32.56657363104732,24.092158426368957,16.673152578415735,83.24351408825092,91.33643009037743,10.295075757575756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,120000.0,83,9960000.0,1892000.0,1.44,14342000.0,0.0,375.7,1393.1,0.0,0.0,1768.8,0.0,3265.3,1609.1,0.0,0.0,75.0,73.0,41.5,1.4,4.1554166666666665,0.41280447330447334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08255170755170753,0.8017364117364117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4725144036437896,4.1441926575698504,70.9,232.8125,188.5625,42.125,2.0,0.125,0.0,0.0,172.0,55.9375,30.625,30.75,23.5,86.25,80.125,12.1875,191.03752392344495,161.1080023923445,27.96858851674641,1.8536842105263145,0.1072488038277511,0.0,0.0,168.2,51.54759569377991,27.302655502392344,34.186602870813395,24.231866028708133,76.20023923444974,40.90251196172248,15.516303827751196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,122000.0,65,7930000.0,1427000.0,1.44,11419000.0,49606.5,10683.0,28357.5,122.6,0.0,88769.6,42875.7,8183.8,21133.2,0.0,0.0,90.0,78.0,40.1,0.0,4.1554166666666665,0.41280447330447334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08255170755170753,0.8017364117364117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4725144036437896,4.1441926575698504,70.9,286.9047619047619,221.95238095238096,63.47619047619048,1.380952380952381,0.0952380952380952,0.0,0.0,155.0,57.47619047619048,34.95238095238095,0.9047619047619048,3.619047619047619,100.04761904761904,176.76190476190476,5.571428571428571,279.91285714285715,212.5373015873016,64.66666666666666,2.4504761904761887,0.2584126984126983,0.0,0.0,152.6,60.33174603174604,35.68968253968254,0.9828571428571428,5.005714285714285,103.47761904761904,166.73698412698414,3.70968253968254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
