,feature1,feature2,correlation
8257,5 Year Avg Max AQI,prevyear_nACETAMIPRID,0.6816415631085841
8258,5 Year Avg Max AQI,prevyear_nTHIACLOPRID,0.03377349442444354
8259,5 Year Avg Max AQI,NorthDakota_PrevYear,0.031108584715917705
8260,5 Year Avg Max AQI,prevyearyield,0.0875321323179543
8261,5 Year Avg Max AQI,avg_temp,0.11318981453298954
8262,5 Year Avg Max AQI,anomaly,0.01056972069427495
8263,5 Year Avg Max AQI,varroa,0.21071276662031807
8264,5 Year Avg Max AQI,spores,0.16321143981941813
8265,5 Year Avg Max AQI,cbpv_max,0.04656239997491044
8266,5 Year Avg Max AQI,dwv_max,
8267,5 Year Avg Max AQI,iapv_max,0.030276712985378866
8268,5 Year Avg Max AQI,kbv_max,0.09060241907522676
8269,5 Year Avg Max AQI,sbpv_max,
8270,5 Year Avg Max AQI,abpv_max,0.024339248679844192
8271,5 Year Avg Max AQI,dwv-b_max,0.03641415109733836
8272,5 Year Avg Max AQI,lsv2_max,0.020705900164257232
8273,5 Year Avg Max AQI,mkv_max,
8274,5 Year Avg Max AQI,cbpv_prob,0.04167883825673421
8275,5 Year Avg Max AQI,dwv_prob,0.08880803262920879
8276,5 Year Avg Max AQI,iapv_prob,0.0319968056354555
8277,5 Year Avg Max AQI,kbv_prob,0.07552049377545701
8278,5 Year Avg Max AQI,sbpv_prob,
8279,5 Year Avg Max AQI,abpv_prob,0.005197535640007974
8280,5 Year Avg Max AQI,dwv-b_prob,0.0450004317866281
8281,5 Year Avg Max AQI,lsv2_prob,0.03819726385781179
8282,5 Year Avg Max AQI,mkv_prob,
8283,5 Year Avg Max AQI,prevyearspores,0.2371850562193741
8284,5 Year Avg Max AQI,prevyearvarroa,0.21177057543416536
8285,5 Year Avg Max AQI,urbanicity,0.2609130602676734
8286,5 Year Avg Max AQI,Prev Days with AQI,0.20796579404352417
8287,5 Year Avg Max AQI,Prev Good Days,0.012670621633196516
8288,5 Year Avg Max AQI,Prev Moderate Days,0.25301816297170826
8289,5 Year Avg Max AQI,Prev Unhealthy for Sensitive Groups Days,0.44694168817338636
8290,5 Year Avg Max AQI,Prev Unhealthy Days,0.4720677597893593
8291,5 Year Avg Max AQI,Prev Very Unhealthy Days,0.42104914197211707
8292,5 Year Avg Max AQI,Prev Hazardous Days,0.4253809637112469
8293,5 Year Avg Max AQI,Prev Max AQI,0.8494804996067705
8294,5 Year Avg Max AQI,Prev 90th Percentile AQI,0.25701853048711093
8295,5 Year Avg Max AQI,Prev Median AQI,0.2432775977128762
8296,5 Year Avg Max AQI,Prev Days CO,0.050936916984083806
8297,5 Year Avg Max AQI,Prev Days NO2,0.07174232973537144
8298,5 Year Avg Max AQI,Prev Days Ozone,0.1881819317566533
8299,5 Year Avg Max AQI,Prev Days PM2.5,0.026579355693189213
8300,5 Year Avg Max AQI,Prev Days PM10,0.011488715102670553
8301,5 Year Avg Max AQI,5 Year Avg Days with AQI,0.22301026829487713
8302,5 Year Avg Max AQI,5 Year Avg Good Days,0.008624140510346155
8303,5 Year Avg Max AQI,5 Year Avg Moderate Days,0.24033443317819983
8304,5 Year Avg Max AQI,5 Year Avg Unhealthy for Sensitive Groups Days,0.4585879540990417
8305,5 Year Avg Max AQI,5 Year Avg Unhealthy Days,0.5161140994065078
8306,5 Year Avg Max AQI,5 Year Avg Very Unhealthy Days,0.5168178588596859
8307,5 Year Avg Max AQI,5 Year Avg Hazardous Days,0.5683802147458973
8308,5 Year Avg Max AQI,5 Year Avg Max AQI,1.0
8309,5 Year Avg Max AQI,5 Year Avg 90th Percentile AQI,0.25753548756075473
8310,5 Year Avg Max AQI,5 Year Avg Median AQI,0.24145874529369546
8311,5 Year Avg Max AQI,5 Year Avg Days CO,0.056350112461572247
8312,5 Year Avg Max AQI,5 Year Avg Days NO2,0.09506743814600105
8313,5 Year Avg Max AQI,5 Year Avg Days Ozone,0.20419110559635922
8314,5 Year Avg Max AQI,5 Year Avg Days PM2.5,0.03155270481490837
8315,5 Year Avg Max AQI,5 Year Avg Days PM10,0.02513672663044655
8316,5 Year Avg Max AQI,StateName_Alabama,0.025981037032952285
8317,5 Year Avg Max AQI,StateName_Arizona,0.04304077611978235
8318,5 Year Avg Max AQI,StateName_Arkansas,0.028985904465531242
8319,5 Year Avg Max AQI,StateName_California,0.9228445482452151
8320,5 Year Avg Max AQI,StateName_Colorado,0.015004321760349703
8321,5 Year Avg Max AQI,StateName_Florida,0.025794767922676504
8322,5 Year Avg Max AQI,StateName_Georgia,0.02333542806732113
8323,5 Year Avg Max AQI,StateName_Hawaii,0.032159765576707106
8324,5 Year Avg Max AQI,StateName_Idaho,0.023734878354909155
8325,5 Year Avg Max AQI,StateName_Illinois,0.026699201407017998
8326,5 Year Avg Max AQI,StateName_Indiana,0.02645546504442389
8327,5 Year Avg Max AQI,StateName_Iowa,0.03030400815061089
8328,5 Year Avg Max AQI,StateName_Kansas,0.0298175931049132
8329,5 Year Avg Max AQI,StateName_Kentucky,0.02679627288025946
8330,5 Year Avg Max AQI,StateName_Louisiana,0.02641398050440667
8331,5 Year Avg Max AQI,StateName_Maine,0.028399832507837394
8332,5 Year Avg Max AQI,StateName_Maryland,0.012102505204711287
8333,5 Year Avg Max AQI,StateName_Michigan,0.025910760106804074
8334,5 Year Avg Max AQI,StateName_Minnesota,0.031490724538978956
8335,5 Year Avg Max AQI,StateName_Mississippi,0.02901598957103936
8336,5 Year Avg Max AQI,StateName_Missouri,0.02388612652205412
8337,5 Year Avg Max AQI,StateName_Montana,0.02787851403895237
8338,5 Year Avg Max AQI,StateName_Nebraska,0.031822013259399755
8339,5 Year Avg Max AQI,StateName_Nevada,0.011960712904126078
8340,5 Year Avg Max AQI,StateName_New Jersey,0.02550331846306544
8341,5 Year Avg Max AQI,StateName_New Mexico,0.029070442895209953
8342,5 Year Avg Max AQI,StateName_New York,0.024911252988258723
8343,5 Year Avg Max AQI,StateName_North Carolina,0.02592274714102994
8344,5 Year Avg Max AQI,StateName_North Dakota,0.035264877520999084
8345,5 Year Avg Max AQI,StateName_Ohio,0.02652186381244014
8346,5 Year Avg Max AQI,StateName_Oklahoma,0.013071050302677831
8347,5 Year Avg Max AQI,StateName_Oregon,0.02342474322429881
8348,5 Year Avg Max AQI,StateName_Pennsylvania,0.024170759824948474
8349,5 Year Avg Max AQI,StateName_South Carolina,0.017554176505970763
8350,5 Year Avg Max AQI,StateName_South Dakota,0.033210981470344715
8351,5 Year Avg Max AQI,StateName_Tennessee,0.02657956610464541
8352,5 Year Avg Max AQI,StateName_Texas,0.007747582775863905
8353,5 Year Avg Max AQI,StateName_Utah,0.023274200176814235
8354,5 Year Avg Max AQI,StateName_Vermont,0.03296360198950546
8355,5 Year Avg Max AQI,StateName_Virginia,0.026058600195590614
8356,5 Year Avg Max AQI,StateName_Washington,0.012239782612006516
8357,5 Year Avg Max AQI,StateName_West Virginia,0.028570824025472112
8358,5 Year Avg Max AQI,StateName_Wisconsin,0.026226771234583942
8359,5 Year Avg Max AQI,StateName_Wyoming,0.015365107986561826
8360,5 Year Avg Max AQI,Region_Midwest,0.11771237663453293
8361,5 Year Avg Max AQI,Region_Northeast,0.06406476005197018
8362,5 Year Avg Max AQI,Region_South,0.10789743300823192
8363,5 Year Avg Max AQI,Region_West,0.27904094952283476
8364,5 Year Avg 90th Percentile AQI,year,0.2856614928888716
8365,5 Year Avg 90th Percentile AQI,numcol,0.13695825199190642
8366,5 Year Avg 90th Percentile AQI,yieldpercol,0.1501098174834303
8367,5 Year Avg 90th Percentile AQI,totalprod,0.18776618277130536
8368,5 Year Avg 90th Percentile AQI,stocks,0.1979445424585627
8369,5 Year Avg 90th Percentile AQI,priceperlb,0.1404718974868063
8370,5 Year Avg 90th Percentile AQI,prodvalue,0.21528479327252317
8371,5 Year Avg 90th Percentile AQI,nCLOTHIANIDIN,0.0916991101299181
8372,5 Year Avg 90th Percentile AQI,nIMIDACLOPRID,0.05838353087868739
8373,5 Year Avg 90th Percentile AQI,nTHIAMETHOXAM,0.1376588290753499
8374,5 Year Avg 90th Percentile AQI,nACETAMIPRID,0.15764460633470928
8375,5 Year Avg 90th Percentile AQI,nTHIACLOPRID,0.019637210700408903
8376,5 Year Avg 90th Percentile AQI,nAllNeonic,0.054845597355040514
8377,5 Year Avg 90th Percentile AQI,prevyear_nCLOTHIANIDIN,0.08843078782209303
8378,5 Year Avg 90th Percentile AQI,prevyear_nIMIDACLOPRID,0.052957399298060766
8379,5 Year Avg 90th Percentile AQI,prevyear_nTHIAMETHOXAM,0.13509089653549086
8380,5 Year Avg 90th Percentile AQI,prevyear_nACETAMIPRID,0.14501273369503995
8381,5 Year Avg 90th Percentile AQI,prevyear_nTHIACLOPRID,0.0388546455829187
8382,5 Year Avg 90th Percentile AQI,NorthDakota_PrevYear,0.1912843967584918
8383,5 Year Avg 90th Percentile AQI,prevyearyield,0.14677399003718689
8384,5 Year Avg 90th Percentile AQI,avg_temp,0.4241195185346067
8385,5 Year Avg 90th Percentile AQI,anomaly,0.16283029184003794
8386,5 Year Avg 90th Percentile AQI,varroa,0.1632501323393088
8387,5 Year Avg 90th Percentile AQI,spores,0.26889316738352537
8388,5 Year Avg 90th Percentile AQI,cbpv_max,0.1521452768264849
8389,5 Year Avg 90th Percentile AQI,dwv_max,
8390,5 Year Avg 90th Percentile AQI,iapv_max,0.020304629435721682
8391,5 Year Avg 90th Percentile AQI,kbv_max,0.038328146876799606
8392,5 Year Avg 90th Percentile AQI,sbpv_max,
8393,5 Year Avg 90th Percentile AQI,abpv_max,0.16697507182979185
8394,5 Year Avg 90th Percentile AQI,dwv-b_max,0.09838609487535069
8395,5 Year Avg 90th Percentile AQI,lsv2_max,0.1599690787164994
8396,5 Year Avg 90th Percentile AQI,mkv_max,
8397,5 Year Avg 90th Percentile AQI,cbpv_prob,0.0351546977473018
8398,5 Year Avg 90th Percentile AQI,dwv_prob,0.36181420626219457
8399,5 Year Avg 90th Percentile AQI,iapv_prob,0.13714924340368947
8400,5 Year Avg 90th Percentile AQI,kbv_prob,0.07900759126524237
8401,5 Year Avg 90th Percentile AQI,sbpv_prob,
8402,5 Year Avg 90th Percentile AQI,abpv_prob,0.1106424513579343
8403,5 Year Avg 90th Percentile AQI,dwv-b_prob,0.12473084762024406
8404,5 Year Avg 90th Percentile AQI,lsv2_prob,0.0855016375222816
8405,5 Year Avg 90th Percentile AQI,mkv_prob,
8406,5 Year Avg 90th Percentile AQI,prevyearspores,0.3020459981167327
8407,5 Year Avg 90th Percentile AQI,prevyearvarroa,0.09503551286331119
8408,5 Year Avg 90th Percentile AQI,urbanicity,0.16693519590542644
8409,5 Year Avg 90th Percentile AQI,Prev Days with AQI,0.007762430014306196
8410,5 Year Avg 90th Percentile AQI,Prev Good Days,0.4724077254528591
8411,5 Year Avg 90th Percentile AQI,Prev Moderate Days,0.6592960715987195
8412,5 Year Avg 90th Percentile AQI,Prev Unhealthy for Sensitive Groups Days,0.8026472977695929
8413,5 Year Avg 90th Percentile AQI,Prev Unhealthy Days,0.6701774618506243
8414,5 Year Avg 90th Percentile AQI,Prev Very Unhealthy Days,0.49968200097808824
8415,5 Year Avg 90th Percentile AQI,Prev Hazardous Days,0.1348824413752971
8416,5 Year Avg 90th Percentile AQI,Prev Max AQI,0.23253566006788565
8417,5 Year Avg 90th Percentile AQI,Prev 90th Percentile AQI,0.9333126225376145
8418,5 Year Avg 90th Percentile AQI,Prev Median AQI,0.8282928818086809
8419,5 Year Avg 90th Percentile AQI,Prev Days CO,0.06497680990220579
8420,5 Year Avg 90th Percentile AQI,Prev Days NO2,0.2723218609317862
8421,5 Year Avg 90th Percentile AQI,Prev Days Ozone,0.30893791501797546
8422,5 Year Avg 90th Percentile AQI,Prev Days PM2.5,0.1876340102115006
8423,5 Year Avg 90th Percentile AQI,Prev Days PM10,0.37194055371921403
8424,5 Year Avg 90th Percentile AQI,5 Year Avg Days with AQI,0.04919956785233023
8425,5 Year Avg 90th Percentile AQI,5 Year Avg Good Days,0.4563298422146131
8426,5 Year Avg 90th Percentile AQI,5 Year Avg Moderate Days,0.6449221976330138
8427,5 Year Avg 90th Percentile AQI,5 Year Avg Unhealthy for Sensitive Groups Days,0.9059669360817598
8428,5 Year Avg 90th Percentile AQI,5 Year Avg Unhealthy Days,0.7866716823948869
8429,5 Year Avg 90th Percentile AQI,5 Year Avg Very Unhealthy Days,0.5934616871134811
8430,5 Year Avg 90th Percentile AQI,5 Year Avg Hazardous Days,0.1672651961886883
8431,5 Year Avg 90th Percentile AQI,5 Year Avg Max AQI,0.25753548756075473
8432,5 Year Avg 90th Percentile AQI,5 Year Avg 90th Percentile AQI,1.0
8433,5 Year Avg 90th Percentile AQI,5 Year Avg Median AQI,0.8332980141633425
8434,5 Year Avg 90th Percentile AQI,5 Year Avg Days CO,0.08820945482338806
8435,5 Year Avg 90th Percentile AQI,5 Year Avg Days NO2,0.31583907283984863
8436,5 Year Avg 90th Percentile AQI,5 Year Avg Days Ozone,0.36998080256717164
8437,5 Year Avg 90th Percentile AQI,5 Year Avg Days PM2.5,0.22010624371771834
8438,5 Year Avg 90th Percentile AQI,5 Year Avg Days PM10,0.40024196545577895
8439,5 Year Avg 90th Percentile AQI,StateName_Alabama,0.05856580598105452
8440,5 Year Avg 90th Percentile AQI,StateName_Arizona,0.09669718630284138
8441,5 Year Avg 90th Percentile AQI,StateName_Arkansas,0.023550571857480707
8442,5 Year Avg 90th Percentile AQI,StateName_California,0.2644790882683821
8443,5 Year Avg 90th Percentile AQI,StateName_Colorado,0.09387355230872885
8444,5 Year Avg 90th Percentile AQI,StateName_Florida,0.04937795239519161
8445,5 Year Avg 90th Percentile AQI,StateName_Georgia,0.1490540887415509
8446,5 Year Avg 90th Percentile AQI,StateName_Hawaii,0.2627074171844968
8447,5 Year Avg 90th Percentile AQI,StateName_Idaho,0.15479147009939045
8448,5 Year Avg 90th Percentile AQI,StateName_Illinois,0.021385546122259007
8449,5 Year Avg 90th Percentile AQI,StateName_Indiana,0.16423587352049396
8450,5 Year Avg 90th Percentile AQI,StateName_Iowa,0.0536950962136546
8451,5 Year Avg 90th Percentile AQI,StateName_Kansas,0.06598846386083343
8452,5 Year Avg 90th Percentile AQI,StateName_Kentucky,0.11519389535679167
8453,5 Year Avg 90th Percentile AQI,StateName_Louisiana,0.06029552470150059
8454,5 Year Avg 90th Percentile AQI,StateName_Maine,0.1374172358659815
8455,5 Year Avg 90th Percentile AQI,StateName_Maryland,0.2583697544200325
8456,5 Year Avg 90th Percentile AQI,StateName_Michigan,0.11048471035362567
8457,5 Year Avg 90th Percentile AQI,StateName_Minnesota,0.12743964783784872
8458,5 Year Avg 90th Percentile AQI,StateName_Mississippi,0.07125726247575934
8459,5 Year Avg 90th Percentile AQI,StateName_Missouri,0.109470093113924
8460,5 Year Avg 90th Percentile AQI,StateName_Montana,0.22245109930681603
8461,5 Year Avg 90th Percentile AQI,StateName_Nebraska,0.1522337526112052
8462,5 Year Avg 90th Percentile AQI,StateName_Nevada,0.01630451522971488
8463,5 Year Avg 90th Percentile AQI,StateName_New Jersey,0.14256359039220476
8464,5 Year Avg 90th Percentile AQI,StateName_New Mexico,0.15942160066085614
8465,5 Year Avg 90th Percentile AQI,StateName_New York,0.013338309053233627
8466,5 Year Avg 90th Percentile AQI,StateName_North Carolina,0.1409457420170675
8467,5 Year Avg 90th Percentile AQI,StateName_North Dakota,0.23595164657129952
8468,5 Year Avg 90th Percentile AQI,StateName_Ohio,0.15948185449275734
8469,5 Year Avg 90th Percentile AQI,StateName_Oklahoma,0.06438659512827241
8470,5 Year Avg 90th Percentile AQI,StateName_Oregon,0.08291407206443693
8471,5 Year Avg 90th Percentile AQI,StateName_Pennsylvania,0.1750921986907057
8472,5 Year Avg 90th Percentile AQI,StateName_South Carolina,0.02889032043316099
8473,5 Year Avg 90th Percentile AQI,StateName_South Dakota,0.15587698958219254
8474,5 Year Avg 90th Percentile AQI,StateName_Tennessee,0.13929500541043607
8475,5 Year Avg 90th Percentile AQI,StateName_Texas,0.08566751808214385
8476,5 Year Avg 90th Percentile AQI,StateName_Utah,0.012746540897594102
8477,5 Year Avg 90th Percentile AQI,StateName_Vermont,0.11918795449095858
8478,5 Year Avg 90th Percentile AQI,StateName_Virginia,0.013807663936700907
8479,5 Year Avg 90th Percentile AQI,StateName_Washington,0.1460686655301517
8480,5 Year Avg 90th Percentile AQI,StateName_West Virginia,0.06764352889582809
8481,5 Year Avg 90th Percentile AQI,StateName_Wisconsin,0.039518982751290385
8482,5 Year Avg 90th Percentile AQI,StateName_Wyoming,0.16539393355723472
8483,5 Year Avg 90th Percentile AQI,Region_Midwest,0.06319182390577238
8484,5 Year Avg 90th Percentile AQI,Region_Northeast,0.022484031922025808
8485,5 Year Avg 90th Percentile AQI,Region_South,0.34592515407353963
8486,5 Year Avg 90th Percentile AQI,Region_West,0.31207518988469024
8487,5 Year Avg Median AQI,year,0.05823043375384682
8488,5 Year Avg Median AQI,numcol,0.12946200979217481
8489,5 Year Avg Median AQI,yieldpercol,0.15007847990316636
8490,5 Year Avg Median AQI,totalprod,0.18025517674505398
8491,5 Year Avg Median AQI,stocks,0.244111836523728
8492,5 Year Avg Median AQI,priceperlb,0.12892450760488836
8493,5 Year Avg Median AQI,prodvalue,0.1333134443427994
8494,5 Year Avg Median AQI,nCLOTHIANIDIN,0.03783864054212845
8495,5 Year Avg Median AQI,nIMIDACLOPRID,0.20375710306036204
8496,5 Year Avg Median AQI,nTHIAMETHOXAM,0.08282613949477972
8497,5 Year Avg Median AQI,nACETAMIPRID,0.16481256834084343
8498,5 Year Avg Median AQI,nTHIACLOPRID,0.039278993639750875
8499,5 Year Avg Median AQI,nAllNeonic,0.11758246095419178
8500,5 Year Avg Median AQI,prevyear_nCLOTHIANIDIN,0.045232874261538526
8501,5 Year Avg Median AQI,prevyear_nIMIDACLOPRID,0.20156196788273587
8502,5 Year Avg Median AQI,prevyear_nTHIAMETHOXAM,0.0863978968102717
8503,5 Year Avg Median AQI,prevyear_nACETAMIPRID,0.16342210361935172
8504,5 Year Avg Median AQI,prevyear_nTHIACLOPRID,0.04491152167819842
8505,5 Year Avg Median AQI,NorthDakota_PrevYear,0.07931715723945537
8506,5 Year Avg Median AQI,prevyearyield,0.1551078303215171
8507,5 Year Avg Median AQI,avg_temp,0.5672966457124544
8508,5 Year Avg Median AQI,anomaly,0.1703272095908389
8509,5 Year Avg Median AQI,varroa,0.13591042487013397
8510,5 Year Avg Median AQI,spores,0.3088914711254937
8511,5 Year Avg Median AQI,cbpv_max,0.11072265970372117
8512,5 Year Avg Median AQI,dwv_max,
8513,5 Year Avg Median AQI,iapv_max,0.035329828689608114
8514,5 Year Avg Median AQI,kbv_max,0.07860622885647417
8515,5 Year Avg Median AQI,sbpv_max,
8516,5 Year Avg Median AQI,abpv_max,0.15191166985227475
8517,5 Year Avg Median AQI,dwv-b_max,0.06807677584584836
8518,5 Year Avg Median AQI,lsv2_max,0.11995213846749553
8519,5 Year Avg Median AQI,mkv_max,
8520,5 Year Avg Median AQI,cbpv_prob,0.012916389162874652
8521,5 Year Avg Median AQI,dwv_prob,0.40361719092654924
8522,5 Year Avg Median AQI,iapv_prob,0.02206851887699929
8523,5 Year Avg Median AQI,kbv_prob,0.05384218859125811
8524,5 Year Avg Median AQI,sbpv_prob,
8525,5 Year Avg Median AQI,abpv_prob,0.062394251337955633
8526,5 Year Avg Median AQI,dwv-b_prob,0.06246472355986245
8527,5 Year Avg Median AQI,lsv2_prob,0.07509420871020417
8528,5 Year Avg Median AQI,mkv_prob,
8529,5 Year Avg Median AQI,prevyearspores,0.3249593296156112
8530,5 Year Avg Median AQI,prevyearvarroa,0.06648829212412494
8531,5 Year Avg Median AQI,urbanicity,0.0827863231858433
8532,5 Year Avg Median AQI,Prev Days with AQI,0.10640261192378422
8533,5 Year Avg Median AQI,Prev Good Days,0.36032618020594986
8534,5 Year Avg Median AQI,Prev Moderate Days,0.7380585675757383
8535,5 Year Avg Median AQI,Prev Unhealthy for Sensitive Groups Days,0.5444287524762055
8536,5 Year Avg Median AQI,Prev Unhealthy Days,0.3574546464930534
8537,5 Year Avg Median AQI,Prev Very Unhealthy Days,0.2557412725746354
8538,5 Year Avg Median AQI,Prev Hazardous Days,0.15453783167414087
8539,5 Year Avg Median AQI,Prev Max AQI,0.20756627641236042
8540,5 Year Avg Median AQI,Prev 90th Percentile AQI,0.7325584029188045
8541,5 Year Avg Median AQI,Prev Median AQI,0.9500508830918467
8542,5 Year Avg Median AQI,Prev Days CO,0.2709728674291757
8543,5 Year Avg Median AQI,Prev Days NO2,0.061953764741247475
8544,5 Year Avg Median AQI,Prev Days Ozone,0.4488702465646474
8545,5 Year Avg Median AQI,Prev Days PM2.5,0.12042307606401603
8546,5 Year Avg Median AQI,Prev Days PM10,0.45037234351976496
8547,5 Year Avg Median AQI,5 Year Avg Days with AQI,0.14387994402202006
8548,5 Year Avg Median AQI,5 Year Avg Good Days,0.38588869168235096
8549,5 Year Avg Median AQI,5 Year Avg Moderate Days,0.8126432502044686
8550,5 Year Avg Median AQI,5 Year Avg Unhealthy for Sensitive Groups Days,0.6670722730470621
8551,5 Year Avg Median AQI,5 Year Avg Unhealthy Days,0.46221912557771433
8552,5 Year Avg Median AQI,5 Year Avg Very Unhealthy Days,0.3370082581683148
8553,5 Year Avg Median AQI,5 Year Avg Hazardous Days,0.19878171272387216
8554,5 Year Avg Median AQI,5 Year Avg Max AQI,0.24145874529369546
8555,5 Year Avg Median AQI,5 Year Avg 90th Percentile AQI,0.8332980141633425
8556,5 Year Avg Median AQI,5 Year Avg Median AQI,1.0
8557,5 Year Avg Median AQI,5 Year Avg Days CO,0.32041363928148536
8558,5 Year Avg Median AQI,5 Year Avg Days NO2,0.09888543241963763
8559,5 Year Avg Median AQI,5 Year Avg Days Ozone,0.4925483774138968
8560,5 Year Avg Median AQI,5 Year Avg Days PM2.5,0.10321123328098399
8561,5 Year Avg Median AQI,5 Year Avg Days PM10,0.49968104762003357
8562,5 Year Avg Median AQI,StateName_Alabama,0.13442442366297563
8563,5 Year Avg Median AQI,StateName_Arizona,0.1626062791581218
8564,5 Year Avg Median AQI,StateName_Arkansas,0.1420812419347632
8565,5 Year Avg Median AQI,StateName_California,0.2428199241082581
8566,5 Year Avg Median AQI,StateName_Colorado,0.08300517348758409
8567,5 Year Avg Median AQI,StateName_Florida,0.013354863372184667
8568,5 Year Avg Median AQI,StateName_Georgia,0.19832946681533897
8569,5 Year Avg Median AQI,StateName_Hawaii,0.2677077215635885
8570,5 Year Avg Median AQI,StateName_Idaho,0.23422170232428124
8571,5 Year Avg Median AQI,StateName_Illinois,0.03236868040461548
8572,5 Year Avg Median AQI,StateName_Indiana,0.18152537198972626
8573,5 Year Avg Median AQI,StateName_Iowa,0.0060420589362470455
8574,5 Year Avg Median AQI,StateName_Kansas,0.08261792879912691
8575,5 Year Avg Median AQI,StateName_Kentucky,0.12201711544523174
8576,5 Year Avg Median AQI,StateName_Louisiana,0.08184410101165371
8577,5 Year Avg Median AQI,StateName_Maine,0.09934101794435041
8578,5 Year Avg Median AQI,StateName_Maryland,0.08365912620546435
8579,5 Year Avg Median AQI,StateName_Michigan,0.04599215463369722
8580,5 Year Avg Median AQI,StateName_Minnesota,0.12296629432898196
8581,5 Year Avg Median AQI,StateName_Mississippi,0.15333867732164613
8582,5 Year Avg Median AQI,StateName_Missouri,0.14513998134558778
8583,5 Year Avg Median AQI,StateName_Montana,0.3336712223084881
8584,5 Year Avg Median AQI,StateName_Nebraska,0.18178404200448128
8585,5 Year Avg Median AQI,StateName_Nevada,0.006926500312895499
8586,5 Year Avg Median AQI,StateName_New Jersey,0.060895895111860394
8587,5 Year Avg Median AQI,StateName_New Mexico,0.16335116272686717
8588,5 Year Avg Median AQI,StateName_New York,0.019628182369984228
8589,5 Year Avg Median AQI,StateName_North Carolina,0.1822175375507608
8590,5 Year Avg Median AQI,StateName_North Dakota,0.16752741624762546
8591,5 Year Avg Median AQI,StateName_Ohio,0.12520136366140613
8592,5 Year Avg Median AQI,StateName_Oklahoma,0.01807689737888478
8593,5 Year Avg Median AQI,StateName_Oregon,0.1932538904976553
8594,5 Year Avg Median AQI,StateName_Pennsylvania,0.13814614860621138
8595,5 Year Avg Median AQI,StateName_South Carolina,0.05680964479157381
8596,5 Year Avg Median AQI,StateName_South Dakota,0.15084896181348456
8597,5 Year Avg Median AQI,StateName_Tennessee,0.14471696252763136
8598,5 Year Avg Median AQI,StateName_Texas,0.053482223655771356
8599,5 Year Avg Median AQI,StateName_Utah,0.021982502779329987
8600,5 Year Avg Median AQI,StateName_Vermont,0.13731205181441689
8601,5 Year Avg Median AQI,StateName_Virginia,0.03864050567955701
8602,5 Year Avg Median AQI,StateName_Washington,0.2026591987354165
8603,5 Year Avg Median AQI,StateName_West Virginia,0.0998139371869952
8604,5 Year Avg Median AQI,StateName_Wisconsin,0.04331192103876298
8605,5 Year Avg Median AQI,StateName_Wyoming,0.1698129798842115
8606,5 Year Avg Median AQI,Region_Midwest,0.0427230032582007
8607,5 Year Avg Median AQI,Region_Northeast,0.026973515585285084
8608,5 Year Avg Median AQI,Region_South,0.45636177930754807
8609,5 Year Avg Median AQI,Region_West,0.41164884847611616
8610,5 Year Avg Days CO,year,0.38728291683655997
8611,5 Year Avg Days CO,numcol,0.0363694155614185
8612,5 Year Avg Days CO,yieldpercol,0.01728047640485092
8613,5 Year Avg Days CO,totalprod,0.025253756249880886
8614,5 Year Avg Days CO,stocks,0.023268052279299782
8615,5 Year Avg Days CO,priceperlb,0.26586778171007763
8616,5 Year Avg Days CO,prodvalue,0.09942706133943364
8617,5 Year Avg Days CO,nCLOTHIANIDIN,0.1393644718894452
8618,5 Year Avg Days CO,nIMIDACLOPRID,0.21471638686655234
8619,5 Year Avg Days CO,nTHIAMETHOXAM,0.24634897643850584
8620,5 Year Avg Days CO,nACETAMIPRID,0.07955092252471513
8621,5 Year Avg Days CO,nTHIACLOPRID,0.014550740386015597
8622,5 Year Avg Days CO,nAllNeonic,0.21143003025932475
8623,5 Year Avg Days CO,prevyear_nCLOTHIANIDIN,0.13772196916283289
8624,5 Year Avg Days CO,prevyear_nIMIDACLOPRID,0.20136481349912727
8625,5 Year Avg Days CO,prevyear_nTHIAMETHOXAM,0.23766612888694685
8626,5 Year Avg Days CO,prevyear_nACETAMIPRID,0.09523113770212019
8627,5 Year Avg Days CO,prevyear_nTHIACLOPRID,0.03971988411342056
8628,5 Year Avg Days CO,NorthDakota_PrevYear,0.3328809884124157
8629,5 Year Avg Days CO,prevyearyield,0.007509890749212284
8630,5 Year Avg Days CO,avg_temp,0.23942845720636804
8631,5 Year Avg Days CO,anomaly,0.05437049816558385
8632,5 Year Avg Days CO,varroa,0.05199749401866977
8633,5 Year Avg Days CO,spores,0.10309061005088752
8634,5 Year Avg Days CO,cbpv_max,0.09469316549741406
8635,5 Year Avg Days CO,dwv_max,
8636,5 Year Avg Days CO,iapv_max,0.09553480247284678
8637,5 Year Avg Days CO,kbv_max,0.1061741547449968
8638,5 Year Avg Days CO,sbpv_max,
8639,5 Year Avg Days CO,abpv_max,0.034846371759831914
8640,5 Year Avg Days CO,dwv-b_max,0.10681998717128907
8641,5 Year Avg Days CO,lsv2_max,0.09948178021458143
8642,5 Year Avg Days CO,mkv_max,
8643,5 Year Avg Days CO,cbpv_prob,0.0807712346666343
8644,5 Year Avg Days CO,dwv_prob,0.04615839330560593
8645,5 Year Avg Days CO,iapv_prob,0.18330616145549194
8646,5 Year Avg Days CO,kbv_prob,0.1391911784128879
8647,5 Year Avg Days CO,sbpv_prob,
8648,5 Year Avg Days CO,abpv_prob,0.1091225003462815
