,StateName,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,Region,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield
268,Kentucky,2009,5000.0,35,175000.0,25000.0,2.71,474000.0,South,8067.6,5332.7,3797.5,42.7,0.0,17240.5,5241.4,5605.5,2053.5,36.4,0.0,90.0,39.0
269,Kentucky,2017,5000.0,38,190000.0,42000.0,4.08,775000.0,South,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,8.4,4470.0,339.8,27.3,0.0,78.0,46.0
270,Kentucky,2016,5000.0,46,230000.0,48000.0,4.02,925000.0,South,8.4,4470.0,339.8,27.3,0.0,4845.5,2.5,3918.7,582.5,58.5,0.0,74.0,46.0
271,Kentucky,2015,5000.0,46,230000.0,55000.0,4.04,929000.0,South,2.5,3918.7,582.5,58.5,0.0,4562.2,36534.5,30765.2,8474.1,45.4,0.0,86.0,47.0
272,Kentucky,2014,5000.0,47,235000.0,56000.0,3.96,931000.0,South,36534.5,30765.2,8474.1,45.4,0.0,75819.2,32857.7,14255.7,4577.4,27.2,0.0,69.0,41.0
273,Kentucky,2003,5000.0,48,240000.0,14000.0,1.67,401000.0,South,0.0,2013.9,312.9,3.6,0.0,2330.4,0.0,2862.4,137.7,0.0,0.0,75.0,54.0
274,Kentucky,2005,5000.0,50,250000.0,40000.0,2.08,520000.0,South,1915.3,1821.1,428.5,28.4,0.0,4193.3,1655.6,3462.8,348.6,54.6,1.9,78.0,56.0
275,Kentucky,2012,5000.0,51,255000.0,41000.0,3.15,803000.0,South,19734.3,13952.5,6714.5,18.6,0.0,40419.9,7982.0,16392.4,11304.4,32.7,0.0,71.0,39.0
276,Kentucky,2002,5000.0,54,270000.0,78000.0,1.63,440000.0,South,0.0,2862.4,137.7,0.0,0.0,3000.1,0.0,2705.4,0.0,0.0,0.0,96.0,78.0
277,Kentucky,2004,5000.0,56,280000.0,34000.0,1.96,549000.0,South,1655.6,3462.8,348.6,54.6,1.9,5523.5,0.0,2013.9,312.9,3.6,0.0,87.0,48.0
278,Kentucky,2006,5000.0,56,280000.0,70000.0,2.19,613000.0,South,3652.4,4672.3,1422.8,60.9,1.1,9809.5,1915.3,1821.1,428.5,28.4,0.0,91.0,50.0
279,Kentucky,2010,5000.0,67,335000.0,67000.0,2.72,911000.0,South,8732.8,16406.8,3748.7,21.6,0.0,28909.9,8067.6,5332.7,3797.5,42.7,0.0,77.0,35.0
280,Louisiana,2007,29000.0,89,2581000.0,413000.0,1.08,2787000.0,South,730.1,3945.3,9864.2,759.7,0.0,15299.3,1909.5,4995.6,13520.1,356.3,0.0,74.0,90.0
281,Louisiana,2006,30000.0,90,2700000.0,675000.0,0.9,2430000.0,South,1909.5,4995.6,13520.1,356.3,0.0,20781.5,560.3,3257.3,5588.3,91.5,0.0,91.0,97.0
282,Louisiana,2003,34000.0,90,3060000.0,275000.0,1.24,3794000.0,South,0.0,1251.1,1297.8,25.5,0.0,2574.4,0.0,1309.1,221.2,75.5,0.0,75.0,124.0
283,Louisiana,2002,35000.0,124,4340000.0,347000.0,1.16,5034000.0,South,0.0,1309.1,221.2,75.5,0.0,1605.8,0.0,2804.1,460.1,0.0,0.0,96.0,106.0
284,Louisiana,2005,35000.0,97,3395000.0,611000.0,0.72,2444000.0,South,560.3,3257.3,5588.3,91.5,0.0,9497.4,136.6,5336.1,7054.0,490.4,0.0,78.0,98.0
285,Louisiana,2004,35000.0,98,3430000.0,240000.0,0.79,2710000.0,South,136.6,5336.1,7054.0,490.4,0.0,13017.1,0.0,1251.1,1297.8,25.5,0.0,87.0,90.0
286,Louisiana,2011,36000.0,77,2772000.0,471000.0,1.67,4629000.0,South,4850.7,20744.8,19026.7,2129.5,0.0,46751.7,3808.5,18262.6,6468.3,107.2,0.0,91.0,80.0
287,Louisiana,2010,36000.0,80,2880000.0,288000.0,1.5,4320000.0,South,3808.5,18262.6,6468.3,107.2,0.0,28646.6,4220.8,4983.4,14607.0,384.2,0.0,77.0,103.0
288,Louisiana,2009,37000.0,103,3811000.0,610000.0,1.36,5183000.0,South,4220.8,4983.4,14607.0,384.2,0.0,24195.4,1058.4,10848.2,14375.5,451.6,0.0,90.0,77.0
289,Louisiana,2008,40000.0,77,3080000.0,493000.0,1.36,4189000.0,South,1058.4,10848.2,14375.5,451.6,0.0,26733.7,730.1,3945.3,9864.2,759.7,0.0,74.0,89.0
290,Louisiana,1998,41000.0,111,4551000.0,865000.0,0.59,2685000.0,South,0.0,433.8,0.0,0.0,0.0,433.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,94.2
291,Louisiana,2012,41000.0,86,3526000.0,141000.0,1.83,6453000.0,South,6514.1,18133.3,20919.4,0.1,0.0,45566.9,4850.7,20744.8,19026.7,2129.5,0.0,71.0,77.0
292,Louisiana,2017,43000.0,81,3483000.0,279000.0,1.88,6548000.0,South,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,10335.2,5216.2,282.6,0.0,78.0,86.0
293,Louisiana,2000,43000.0,94,4042000.0,1334000.0,0.52,2102000.0,South,0.0,2964.7,0.0,0.0,0.0,2964.7,0.0,628.4,0.0,0.0,0.0,105.0,114.0
294,Louisiana,2015,44000.0,99,4356000.0,348000.0,1.95,8494000.0,South,0.0,7778.9,4740.4,593.0,0.0,13112.3,4006.1,20872.0,24656.1,543.1,0.0,86.0,84.0
295,Louisiana,2001,45000.0,106,4770000.0,572000.0,0.6,2862000.0,South,0.0,2804.1,460.1,0.0,0.0,3264.2,0.0,2964.7,0.0,0.0,0.0,115.0,94.0
296,Louisiana,1999,48000.0,114,5472000.0,821000.0,0.49,2681000.0,South,0.0,628.4,0.0,0.0,0.0,628.4,0.0,433.8,0.0,0.0,0.0,128.0,111.0
297,Louisiana,2014,48000.0,84,4032000.0,524000.0,2.18,8790000.0,South,4006.1,20872.0,24656.1,543.1,0.0,50077.3,5418.9,15364.7,16757.5,11.0,0.0,69.0,98.0
298,Louisiana,2016,50000.0,86,4300000.0,301000.0,1.94,8342000.0,South,0.0,10335.2,5216.2,282.6,0.0,15834.0,0.0,7778.9,4740.4,593.0,0.0,74.0,99.0
299,Louisiana,2013,50000.0,98,4900000.0,490000.0,1.89,9261000.0,South,5418.9,15364.7,16757.5,11.0,0.0,37552.1,6514.1,18133.3,20919.4,0.1,0.0,69.0,86.0
300,Maryland,2003,2000.0,42,84000.0,21000.0,1.93,162000.0,South,0.0,213.7,53.0,1.3,0.0,268.0,0.0,541.2,21.3,0.0,0.0,75.0,46.0
301,Maryland,2002,3000.0,46,138000.0,21000.0,1.96,270000.0,South,0.0,541.2,21.3,0.0,0.0,562.5,0.0,339.5,0.0,0.0,0.0,96.0,46.0
302,Maryland,2001,4000.0,46,184000.0,55000.0,1.6,294000.0,South,0.0,339.5,0.0,0.0,0.0,339.5,0.0,318.2,0.0,0.0,0.0,115.0,46.0
303,Maryland,1999,6000.0,46,276000.0,50000.0,1.64,453000.0,South,0.0,313.0,0.0,0.0,0.0,313.0,0.0,474.7,0.0,0.0,0.0,128.0,44.0
304,Maryland,2000,6000.0,46,276000.0,52000.0,1.14,315000.0,South,0.0,318.2,0.0,0.0,0.0,318.2,0.0,313.0,0.0,0.0,0.0,105.0,46.0
305,Maryland,1998,7000.0,44,308000.0,92000.0,1.1,339000.0,South,0.0,474.7,0.0,0.0,0.0,474.7,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,45.0
306,Maine,1998,10000.0,26,260000.0,117000.0,0.69,179000.0,Northeast,0.0,2915.3,0.0,0.0,0.0,2915.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,33.5
307,Maine,2015,10000.0,47,470000.0,47000.0,5.43,2552000.0,Northeast,12.8,1774.8,320.9,0.0,0.0,2108.5,9.7,3198.1,1715.3,228.3,0.0,86.0,47.0
308,Maine,2001,11000.0,20,220000.0,106000.0,0.79,174000.0,Northeast,0.0,3353.3,0.0,0.0,0.0,3353.3,0.0,4299.4,0.0,0.0,0.0,115.0,21.0
309,Maine,2000,11000.0,21,231000.0,143000.0,0.75,173000.0,Northeast,0.0,4299.4,0.0,0.0,0.0,4299.4,0.0,4802.6,0.0,0.0,0.0,105.0,22.0
310,Maine,2006,11000.0,23,253000.0,86000.0,1.6,405000.0,Northeast,0.0,2595.2,347.8,142.7,0.0,3085.7,0.0,2748.5,358.2,0.0,0.0,91.0,26.0
311,Maine,2002,11000.0,41,451000.0,266000.0,1.21,546000.0,Northeast,0.0,4659.4,301.6,0.0,0.0,4961.0,0.0,3353.3,0.0,0.0,0.0,96.0,20.0
312,Maine,2017,12000.0,33,396000.0,51000.0,5.45,2158000.0,Northeast,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,85.8,1834.7,600.0,0.0,0.0,78.0,34.0
313,Maine,2016,12000.0,34,408000.0,65000.0,3.38,1379000.0,Northeast,85.8,1834.7,600.0,0.0,0.0,2520.5,12.8,1774.8,320.9,0.0,0.0,74.0,47.0
314,Maine,1999,14000.0,22,308000.0,89000.0,0.83,256000.0,Northeast,0.0,4802.6,0.0,0.0,0.0,4802.6,0.0,2915.3,0.0,0.0,0.0,128.0,26.0
315,Maine,2011,4000.0,30,120000.0,17000.0,1.98,238000.0,Northeast,372.6,3005.5,1208.6,559.6,0.0,5146.3,140.3,2738.7,1302.1,395.4,0.0,91.0,41.0
316,Maine,2012,4000.0,34,136000.0,24000.0,2.39,325000.0,Northeast,197.3,1910.0,1667.6,0.0,0.0,3774.9,372.6,3005.5,1208.6,559.6,0.0,71.0,30.0
317,Maine,2010,5000.0,41,205000.0,33000.0,2.05,420000.0,Northeast,140.3,2738.7,1302.1,395.4,0.0,4576.5,186.3,3936.2,885.6,10.3,0.0,77.0,50.0
318,Maine,2009,6000.0,50,300000.0,51000.0,1.95,585000.0,Northeast,186.3,3936.2,885.6,10.3,0.0,5018.4,3.3,3620.6,204.8,2764.8,0.0,90.0,42.0
319,Maine,2004,7000.0,31,217000.0,37000.0,1.28,278000.0,Northeast,0.0,5041.3,160.8,0.0,0.0,5202.1,0.0,4134.9,1127.9,0.0,0.0,87.0,33.0
320,Maine,2008,7000.0,42,294000.0,79000.0,1.57,462000.0,Northeast,3.3,3620.6,204.8,2764.8,0.0,6593.5,0.0,2030.4,23.5,189.7,0.0,74.0,26.0
321,Maine,2013,7000.0,43,301000.0,27000.0,3.14,945000.0,Northeast,100.1,1808.0,1935.0,0.0,0.0,3843.1,197.3,1910.0,1667.6,0.0,0.0,69.0,34.0
322,Maine,2005,8000.0,26,208000.0,193000.0,1.66,345000.0,Northeast,0.0,2748.5,358.2,0.0,0.0,3106.7,0.0,5041.3,160.8,0.0,0.0,78.0,31.0
323,Maine,2003,8000.0,33,264000.0,145000.0,1.41,372000.0,Northeast,0.0,4134.9,1127.9,0.0,0.0,5262.8,0.0,4659.4,301.6,0.0,0.0,75.0,41.0
324,Maine,2014,8000.0,47,376000.0,41000.0,4.99,1876000.0,Northeast,9.7,3198.1,1715.3,228.3,0.0,5151.4,100.1,1808.0,1935.0,0.0,0.0,69.0,43.0
325,Maine,2007,9000.0,26,234000.0,59000.0,1.32,309000.0,Northeast,0.0,2030.4,23.5,189.7,0.0,2243.6,0.0,2595.2,347.8,142.7,0.0,74.0,23.0
326,Michigan,2004,65000.0,67,4355000.0,2439000.0,1.16,5052000.0,Midwest,3321.5,5746.3,905.0,260.5,1723.5,11956.8,0.0,3450.4,907.7,341.2,0.0,87.0,74.0
327,Michigan,2005,65000.0,68,4420000.0,2519000.0,0.94,4155000.0,Midwest,6813.3,4993.1,2465.4,727.7,1792.1,16791.6,3321.5,5746.3,905.0,260.5,1723.5,78.0,67.0
328,Michigan,2003,65000.0,74,4810000.0,1732000.0,1.41,6782000.0,Midwest,0.0,3450.4,907.7,341.2,0.0,4699.3,0.0,2973.7,762.0,0.0,0.0,75.0,77.0
329,Michigan,2009,66000.0,60,3960000.0,1505000.0,1.55,6138000.0,Midwest,11210.6,12518.4,14872.2,649.4,1082.2,40332.8,17502.5,4558.1,8610.2,746.4,1114.6,90.0,73.0
330,Michigan,2010,71000.0,58,4118000.0,1524000.0,1.67,6877000.0,Midwest,11898.8,16153.4,12375.6,814.7,1308.2,42550.7,11210.6,12518.4,14872.2,649.4,1082.2,77.0,60.0
331,Michigan,2008,71000.0,73,5183000.0,2021000.0,1.44,7464000.0,Midwest,17502.5,4558.1,8610.2,746.4,1114.6,32531.8,14722.5,3854.9,8348.9,553.7,1853.0,74.0,64.0
332,Michigan,2006,72000.0,55,3960000.0,2099000.0,1.15,4554000.0,Midwest,8632.8,6425.4,5611.0,373.0,1250.8,22293.0,6813.3,4993.1,2465.4,727.7,1792.1,91.0,68.0
333,Michigan,2007,72000.0,64,4608000.0,2350000.0,1.19,5484000.0,Midwest,14722.5,3854.9,8348.9,553.7,1853.0,29333.0,8632.8,6425.4,5611.0,373.0,1250.8,74.0,55.0
334,Michigan,2000,72000.0,75,5400000.0,2970000.0,0.6,3240000.0,Midwest,0.0,5003.6,0.0,0.0,0.0,5003.6,0.0,3453.0,0.0,0.0,0.0,105.0,85.0
335,Michigan,2002,72000.0,77,5544000.0,1885000.0,1.4,7762000.0,Midwest,0.0,2973.7,762.0,0.0,0.0,3735.7,0.0,4091.4,24.8,0.0,0.0,96.0,60.0
336,Michigan,2012,73000.0,57,4161000.0,1332000.0,2.03,8447000.0,Midwest,36304.2,17017.8,11432.9,707.1,419.9,65881.9,17898.8,16502.5,15941.1,1167.8,840.3,71.0,64.0
337,Michigan,1999,73000.0,85,6205000.0,3475000.0,0.66,4095000.0,Midwest,0.0,3453.0,0.0,0.0,0.0,3453.0,0.0,5238.3,0.0,0.0,0.0,128.0,85.0
338,Michigan,2011,74000.0,64,4736000.0,2084000.0,1.81,8572000.0,Midwest,17898.8,16502.5,15941.1,1167.8,840.3,52350.5,11898.8,16153.4,12375.6,814.7,1308.2,91.0,58.0
339,Michigan,2001,76000.0,60,4560000.0,2827000.0,0.81,3694000.0,Midwest,0.0,4091.4,24.8,0.0,0.0,4116.2,0.0,5003.6,0.0,0.0,0.0,115.0,75.0
340,Michigan,1998,80000.0,85,6800000.0,3672000.0,0.66,4488000.0,Midwest,0.0,5238.3,0.0,0.0,0.0,5238.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,65.15
341,Michigan,2013,85000.0,55,4675000.0,982000.0,2.16,10098000.0,Midwest,44878.1,19755.4,14566.3,1127.3,863.8,81190.9,36304.2,17017.8,11432.9,707.1,419.9,69.0,57.0
342,Michigan,2017,87000.0,45,3915000.0,822000.0,2.41,9435000.0,Midwest,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,509.1,8771.4,3079.9,1408.7,0.0,78.0,60.0
343,Michigan,2016,89000.0,60,5340000.0,1709000.0,2.37,12656000.0,Midwest,509.1,8771.4,3079.9,1408.7,0.0,13769.1,730.3,8303.2,8145.2,1665.4,56.0,74.0,58.0
344,Michigan,2015,90000.0,58,5220000.0,1984000.0,2.44,12737000.0,Midwest,730.3,8303.2,8145.2,1665.4,56.0,18900.1,45281.4,17131.4,20021.4,794.3,1107.0,86.0,63.0
345,Michigan,2014,91000.0,63,5733000.0,1835000.0,2.49,14275000.0,Midwest,45281.4,17131.4,20021.4,794.3,1107.0,84335.5,44878.1,19755.4,14566.3,1127.3,863.8,69.0,55.0
346,Minnesota,2002,117000.0,73,8541000.0,1110000.0,1.47,12555000.0,Midwest,0.0,3265.3,1609.1,0.0,0.0,4874.4,0.0,4000.5,104.6,0.0,0.0,96.0,81.0
347,Minnesota,2011,120000.0,53,6360000.0,2099000.0,1.63,10367000.0,Midwest,94614.2,42626.3,33626.1,223.2,0.0,171089.8,45267.0,40330.4,23717.8,420.8,0.0,91.0,66.0
348,Minnesota,2005,120000.0,74,8880000.0,1598000.0,0.9,7992000.0,Midwest,17982.9,1101.0,7970.6,0.0,0.0,27054.5,5268.9,3102.5,5202.2,0.0,0.0,78.0,75.0
349,Minnesota,2003,120000.0,83,9960000.0,1892000.0,1.44,14342000.0,Midwest,0.0,375.7,1393.1,0.0,0.0,1768.8,0.0,3265.3,1609.1,0.0,0.0,75.0,73.0
350,Minnesota,2009,122000.0,65,7930000.0,1427000.0,1.44,11419000.0,Midwest,49606.5,10683.0,28357.5,122.6,0.0,88769.6,42875.7,8183.8,21133.2,0.0,0.0,90.0,78.0
351,Minnesota,2015,122000.0,68,8296000.0,2157000.0,1.84,15265000.0,Midwest,352.0,9611.2,9092.0,0.0,0.0,19055.2,192952.2,32150.5,41110.0,58.6,0.0,86.0,60.0
352,Minnesota,2008,122000.0,78,9516000.0,2569000.0,1.39,13227000.0,Midwest,42875.7,8183.8,21133.2,0.0,0.0,72192.7,28186.4,5190.5,13464.7,0.0,0.0,74.0,68.0
353,Minnesota,2016,124000.0,59,7316000.0,1390000.0,1.69,12364000.0,Midwest,1673.0,3889.8,3943.2,557.1,0.0,10063.1,352.0,9611.2,9092.0,0.0,0.0,74.0,68.0
354,Minnesota,2012,125000.0,67,8375000.0,1591000.0,1.92,16080000.0,Midwest,135044.1,29129.6,25763.3,227.9,0.0,190164.9,94614.2,42626.3,33626.1,223.2,0.0,71.0,53.0
355,Minnesota,2006,125000.0,80,10000000.0,3300000.0,0.94,9400000.0,Midwest,21232.4,3571.0,15293.6,13.3,0.0,40110.3,17982.9,1101.0,7970.6,0.0,0.0,91.0,74.0
356,Minnesota,2017,126000.0,62,7812000.0,1016000.0,1.86,14530000.0,Midwest,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,1673.0,3889.8,3943.2,557.1,0.0,78.0,59.0
357,Minnesota,2010,128000.0,66,8448000.0,1774000.0,1.55,13094000.0,Midwest,45267.0,40330.4,23717.8,420.8,0.0,109736.0,49606.5,10683.0,28357.5,122.6,0.0,77.0,65.0
358,Minnesota,2013,130000.0,58,7540000.0,1282000.0,1.99,15005000.0,Midwest,134266.6,34053.6,31282.7,25.7,0.0,199628.6,135044.1,29129.6,25763.3,227.9,0.0,69.0,67.0
359,Minnesota,2007,130000.0,68,8840000.0,2564000.0,1.04,9194000.0,Midwest,28186.4,5190.5,13464.7,0.0,0.0,46841.6,21232.4,3571.0,15293.6,13.3,0.0,74.0,80.0
360,Minnesota,2014,132000.0,60,7920000.0,1426000.0,2.06,16315000.0,Midwest,192952.2,32150.5,41110.0,58.6,0.0,266271.3,134266.6,34053.6,31282.7,25.7,0.0,69.0,58.0
361,Minnesota,2004,135000.0,75,10125000.0,1924000.0,1.08,10935000.0,Midwest,5268.9,3102.5,5202.2,0.0,0.0,13573.6,0.0,375.7,1393.1,0.0,0.0,87.0,83.0
362,Minnesota,2001,135000.0,81,10935000.0,1859000.0,0.65,7108000.0,Midwest,0.0,4000.5,104.6,0.0,0.0,4105.1,0.0,3226.1,0.0,0.0,0.0,115.0,90.0
363,Minnesota,1998,140000.0,79,11060000.0,2765000.0,0.65,7189000.0,Midwest,0.0,2492.2,0.0,0.0,0.0,2492.2,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,71.05
364,Minnesota,1999,145000.0,82,11890000.0,3210000.0,0.61,7253000.0,Midwest,0.0,5829.8,0.0,0.0,0.0,5829.8,0.0,2492.2,0.0,0.0,0.0,128.0,79.0
365,Minnesota,2000,150000.0,90,13500000.0,3105000.0,0.57,7695000.0,Midwest,0.0,3226.1,0.0,0.0,0.0,3226.1,0.0,5829.8,0.0,0.0,0.0,105.0,82.0
366,Missouri,2013,10000.0,47,470000.0,85000.0,2.62,1231000.0,Midwest,52530.7,25444.6,21109.8,107.3,0.0,99192.4,44827.9,32864.5,23240.9,80.7,0.0,69.0,53.0
367,Missouri,2015,10000.0,52,520000.0,52000.0,3.55,1846000.0,Midwest,907.2,7645.3,3643.7,34.7,0.0,12230.9,61668.2,53768.3,36203.8,48.4,0.0,86.0,47.0
368,Missouri,2009,11000.0,47,517000.0,57000.0,1.99,1029000.0,Midwest,23669.7,10610.5,24267.1,237.4,0.0,58784.7,14583.0,9536.4,13325.3,166.3,0.0,90.0,53.0
369,Missouri,2010,11000.0,52,572000.0,92000.0,1.8,1030000.0,Midwest,15640.2,23728.6,20191.6,614.3,0.0,60174.7,23669.7,10610.5,24267.1,237.4,0.0,77.0,47.0
370,Missouri,2008,11000.0,53,583000.0,152000.0,1.68,979000.0,Midwest,14583.0,9536.4,13325.3,166.3,0.0,37611.0,23367.3,7941.8,11287.0,46.2,0.0,74.0,46.0
371,Missouri,2014,12000.0,47,564000.0,96000.0,3.63,2047000.0,Midwest,61668.2,53768.3,36203.8,48.4,0.0,151688.7,52530.7,25444.6,21109.8,107.3,0.0,69.0,47.0
372,Missouri,2007,14000.0,46,644000.0,148000.0,1.12,721000.0,Midwest,23367.3,7941.8,11287.0,46.2,0.0,42642.3,12278.1,2711.9,12321.3,152.4,19.2,74.0,46.0
373,Missouri,2006,15000.0,46,690000.0,117000.0,0.98,676000.0,Midwest,12278.1,2711.9,12321.3,152.4,19.2,27482.9,10880.9,6310.5,4482.1,46.8,0.0,91.0,50.0
374,Missouri,2005,15000.0,50,750000.0,180000.0,1.22,915000.0,Midwest,10880.9,6310.5,4482.1,46.8,0.0,21720.3,7062.8,7543.4,5998.0,2125.5,30.2,78.0,41.0
375,Missouri,2004,16000.0,41,656000.0,151000.0,1.36,892000.0,Midwest,7062.8,7543.4,5998.0,2125.5,30.2,22759.9,0.0,736.4,218.5,139.8,0.0,87.0,53.0
376,Missouri,2003,17000.0,53,901000.0,189000.0,1.41,1270000.0,Midwest,0.0,736.4,218.5,139.8,0.0,1094.7,0.0,901.5,622.6,81.9,0.0,75.0,50.0
377,Missouri,2002,18000.0,50,900000.0,189000.0,1.42,1278000.0,Midwest,0.0,901.5,622.6,81.9,0.0,1606.0,0.0,1112.1,0.5,0.0,0.0,96.0,61.0
378,Missouri,2001,22000.0,61,1342000.0,336000.0,0.71,953000.0,Midwest,0.0,1112.1,0.5,0.0,0.0,1112.6,0.0,2756.9,0.0,0.0,0.0,115.0,75.0
379,Missouri,1998,23000.0,66,1518000.0,455000.0,0.76,1154000.0,Midwest,0.0,2264.3,0.0,0.0,0.0,2264.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,53.7
380,Missouri,2000,23000.0,75,1725000.0,362000.0,0.6,1035000.0,Midwest,0.0,2756.9,0.0,0.0,0.0,2756.9,0.0,1382.0,0.0,0.0,0.0,105.0,65.0
381,Missouri,1999,24000.0,65,1560000.0,437000.0,0.68,1061000.0,Midwest,0.0,1382.0,0.0,0.0,0.0,1382.0,0.0,2264.3,0.0,0.0,0.0,128.0,66.0
382,Missouri,2012,7000.0,53,371000.0,108000.0,2.8,1039000.0,Midwest,44827.9,32864.5,23240.9,80.7,0.0,101014.0,20725.6,36426.1,33808.2,2474.0,0.0,71.0,43.0
383,Missouri,2011,8000.0,43,344000.0,76000.0,2.14,736000.0,Midwest,20725.6,36426.1,33808.2,2474.0,0.0,93433.9,15640.2,23728.6,20191.6,614.3,0.0,91.0,52.0
384,Missouri,2016,8000.0,62,496000.0,30000.0,2.31,1146000.0,Midwest,4303.2,7081.4,1883.5,0.0,0.0,13268.1,907.2,7645.3,3643.7,34.7,0.0,74.0,52.0
385,Missouri,2017,8000.0,65,520000.0,57000.0,3.53,1836000.0,Midwest,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,4303.2,7081.4,1883.5,0.0,0.0,78.0,62.0
386,Mississippi,2017,13000.0,80,1040000.0,83000.0,1.81,1882000.0,South,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,5796.2,9323.8,20000.0,807.8,0.0,78.0,85.0
387,Mississippi,2009,14000.0,104,1456000.0,87000.0,1.32,1922000.0,South,3800.9,9380.4,13751.7,743.6,0.0,27676.6,4828.1,12013.8,18536.6,993.2,0.0,90.0,98.0
388,Mississippi,2008,14000.0,98,1372000.0,110000.0,1.3,1784000.0,South,4828.1,12013.8,18536.6,993.2,0.0,36371.7,258.5,5697.0,20317.5,1489.5,0.0,74.0,92.0
389,Mississippi,2006,14000.0,98,1372000.0,453000.0,0.93,1276000.0,South,1550.2,5332.2,27097.0,2585.9,0.0,36565.3,4477.5,7273.6,16903.9,1403.0,0.0,91.0,80.0
390,Mississippi,2015,15000.0,83,1245000.0,87000.0,2.4,2988000.0,South,192.9,8338.6,3334.5,304.7,0.0,12170.7,17883.5,16294.1,22734.8,542.2,0.0,86.0,112.0
391,Mississippi,2007,15000.0,92,1380000.0,166000.0,0.91,1256000.0,South,258.5,5697.0,20317.5,1489.5,0.0,27762.5,1550.2,5332.2,27097.0,2585.9,0.0,74.0,98.0
392,Mississippi,2005,16000.0,80,1280000.0,346000.0,0.67,858000.0,South,4477.5,7273.6,16903.9,1403.0,0.0,30058.0,276.4,7601.9,4603.1,2104.3,0.0,78.0,65.0
393,Mississippi,2010,16000.0,98,1568000.0,78000.0,1.44,2258000.0,South,2113.7,21952.9,18639.1,200.8,0.0,42906.5,3800.9,9380.4,13751.7,743.6,0.0,77.0,104.0
394,Mississippi,2013,17000.0,116,1972000.0,39000.0,1.86,3668000.0,South,19968.5,12342.7,15532.7,0.0,0.0,47843.9,12287.3,22205.7,15563.3,81.0,0.0,69.0,118.0
395,Mississippi,2001,17000.0,66,1122000.0,224000.0,0.89,999000.0,South,0.0,3182.7,1613.2,0.0,0.0,4795.9,0.0,682.0,169.4,0.0,0.0,115.0,72.0
396,Mississippi,2000,17000.0,72,1224000.0,649000.0,0.69,845000.0,South,0.0,682.0,169.4,0.0,0.0,851.4,0.0,2514.3,0.0,0.0,0.0,105.0,73.0
397,Mississippi,2011,18000.0,115,2070000.0,104000.0,1.53,3167000.0,South,6635.4,22192.3,23191.2,303.8,0.0,52322.7,2113.7,21952.9,18639.1,200.8,0.0,91.0,98.0
398,Mississippi,2012,18000.0,118,2124000.0,64000.0,1.77,3759000.0,South,12287.3,22205.7,15563.3,81.0,0.0,50137.3,6635.4,22192.3,23191.2,303.8,0.0,71.0,115.0
399,Mississippi,2004,18000.0,65,1170000.0,421000.0,0.79,924000.0,South,276.4,7601.9,4603.1,2104.3,0.0,14585.7,0.0,4981.0,2110.9,80.7,0.0,87.0,69.0
400,Mississippi,1999,18000.0,73,1314000.0,591000.0,0.54,710000.0,South,0.0,2514.3,0.0,0.0,0.0,2514.3,0.0,1404.8,0.0,0.0,0.0,128.0,86.0
401,Mississippi,2002,18000.0,78,1404000.0,281000.0,1.23,1727000.0,South,0.0,4080.3,3439.8,177.6,0.0,7697.7,0.0,3182.7,1613.2,0.0,0.0,96.0,66.0
402,Mississippi,1998,18000.0,86,1548000.0,898000.0,0.58,898000.0,South,0.0,1404.8,0.0,0.0,0.0,1404.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,89.4
403,Mississippi,2016,19000.0,85,1615000.0,113000.0,1.73,2794000.0,South,5796.2,9323.8,20000.0,807.8,0.0,35927.8,192.9,8338.6,3334.5,304.7,0.0,74.0,83.0
404,Mississippi,2014,20000.0,112,2240000.0,45000.0,2.01,4502000.0,South,17883.5,16294.1,22734.8,542.2,0.0,57454.6,19968.5,12342.7,15532.7,0.0,0.0,69.0,116.0
